threadcount,inputinfo,Elapsed Time,Paused Time,Effective CPU Utilization,OpenMP Analysis. Collection Time,Serial Time (outside parallel regions),Parallel Region Time,Estimated Ideal Time,OpenMP Potential Gain,Total Thread Count,Thread Oversubscription,Wait Time with poor CPU Utilization,Spin and Overhead Time,Application Command Line,Operating System,Computer Name,Result Size,Collection start time,Collection stop time,Collector Type,Name,Frequency,Logical CPU Count,SP GFLOPS,DP GFLOPS,x87 GFLOPS,CPI Rate,Average CPU Frequency,Effective Physical Core Utilization,Effective Logical Core Utilization,Memory Bound,Cache Bound,DRAM Bound,NUMA: % of Remote Accesses,Vectorization,SP FLOPs,Packed,128-bit,256-bit,Scalar,DP FLOPs,x87 FLOPs,Non-FP,FP Arith/Mem Rd Instr. Ratio,FP Arith/Mem Wr Instr. Ratio,Metric Name
9,testfile3,0.902463,0.0,7.9% (5.720 out of 72 logical CPUs),0.905676,0.160s (17.8%),0.742s (82.2%),0.616s (68.3%),0.126s (14.0%),9,0s (0.0% of CPU Time),0.006s (100.0% of Wait Time),1.610s (23.8% of CPU Time),"leukocyte ""3"" ""9"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,6966720,00:32:27 22/04/2021 UTC,00:32:28 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148602,72,0.0,7.978179,0.0,0.429748,2766752985.156442,17.2% (6.183 out of 36),8.5% (6.125 out of 72),10.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.3,0.0,76.7,0.772552,4.071131,Metric Value
4,testfile3,1.363788,0.0,4.5% (3.264 out of 72 logical CPUs),1.347062,0.131s (9.6%),1.233s (90.4%),1.120s (82.1%),0.113s (8.3%),4,0s (0.0% of CPU Time),0.001s (100.0% of Wait Time),0.570s (11.5% of CPU Time),"leukocyte ""3"" ""4"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,6324662,00:33:02 22/04/2021 UTC,00:33:03 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147706,72,0.0,5.609383,0.0,0.394083,3209404904.878850,9.2% (3.330 out of 36),4.6% (3.289 out of 72),8.8,2.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.0,0.0,73.0,0.911014,5.059380,Metric Value
36,testfile4,1.207898,0.0,14.6% (10.534 out of 72 logical CPUs),0.763862,0.294s (24.4%),0.914s (75.6%),0.729s (60.3%),0.185s (15.3%),36,0s (0.0% of CPU Time),1.751s (100.0% of Wait Time),8.889s (52.8% of CPU Time),"leukocyte ""4"" ""36"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,10054673,00:33:37 22/04/2021 UTC,00:33:38 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148551,72,0.0,7.450970,0.0,0.667219,2619822962.275268,21.2% (7.633 out of 36),13.8% (9.929 out of 72),9.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.2,0.0,81.8,0.584266,2.617726,Metric Value
18,testfile4,0.854934,0.0,12.8% (9.231 out of 72 logical CPUs),0.806165,0.190s (22.2%),0.665s (77.8%),0.548s (64.1%),0.117s (13.7%),18,0s (0.0% of CPU Time),0.350s (100.0% of Wait Time),3.239s (30.4% of CPU Time),"leukocyte ""4"" ""18"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,7955273,00:34:13 22/04/2021 UTC,00:34:14 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147741,72,0.0,11.685129,0.0,0.452663,2638334192.370370,25.2% (9.076 out of 36),12.5% (9.016 out of 72),3.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.3,0.0,75.7,0.795106,4.133960,Metric Value
9,testfile4,1.131646,0.0,8.3% (5.996 out of 72 logical CPUs),1.077645,0.156s (13.8%),0.976s (86.2%),0.811s (71.7%),0.165s (14.6%),9,0s (0.0% of CPU Time),0.033s (100.0% of Wait Time),1.970s (23.5% of CPU Time),"leukocyte ""4"" ""9"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,7628389,00:34:47 22/04/2021 UTC,00:34:49 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147722,72,0.0,8.907389,0.0,0.427828,2712086264.046648,18.1% (6.531 out of 36),9.0% (6.483 out of 72),10.5,4.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.3,0.0,74.7,0.840186,4.453153,Metric Value
4,testfile4,1.740822,0.0,4.5% (3.267 out of 72 logical CPUs),1.736372,0.123s (7.1%),1.617s (92.9%),1.459s (83.8%),0.159s (9.1%),4,0s (0.0% of CPU Time),0.001s (100.0% of Wait Time),0.750s (11.7% of CPU Time),"leukocyte ""4"" ""4"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,7076259,00:35:23 22/04/2021 UTC,00:35:24 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148332,72,0.0,5.893778,0.0,0.399186,3224063550.889412,9.4% (3.390 out of 36),4.7% (3.374 out of 72),11.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.9,0.0,72.1,0.928690,5.253307,Metric Value
36,testfile5,1.296887,0.0,15.6% (11.250 out of 72 logical CPUs),0.931795,0.326s (25.1%),0.971s (74.9%),0.733s (56.5%),0.238s (18.3%),36,0s (0.0% of CPU Time),1.750s (100.0% of Wait Time),10.959s (52.4% of CPU Time),"leukocyte ""5"" ""36"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,11743487,00:35:59 22/04/2021 UTC,00:36:00 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148360,72,0.0,6.870308,0.0,0.671522,2605746566.438849,23.1% (8.324 out of 36),15.5% (11.164 out of 72),9.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.8,0.0,86.2,0.449272,1.985901,Metric Value
18,testfile5,0.999522,0.0,13.9% (10.026 out of 72 logical CPUs),0.910273,0.207s (20.7%),0.793s (79.3%),0.648s (64.9%),0.144s (14.4%),18,0s (0.0% of CPU Time),0.262s (100.0% of Wait Time),3.710s (29.0% of CPU Time),"leukocyte ""5"" ""18"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,8982865,00:36:35 22/04/2021 UTC,00:36:36 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148559,72,0.0,11.615564,0.0,0.453752,2660380135.733586,27.1% (9.753 out of 36),13.2% (9.501 out of 72),6.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.1,0.0,76.9,0.755912,3.856392,Metric Value
9,testfile5,1.287898,0.0,8.7% (6.245 out of 72 logical CPUs),1.295515,0.169s (13.1%),1.119s (86.9%),0.931s (72.3%),0.188s (14.6%),9,0s (0.0% of CPU Time),0.024s (100.0% of Wait Time),2.390s (22.8% of CPU Time),"leukocyte ""5"" ""9"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,8579227,00:37:10 22/04/2021 UTC,00:37:11 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148391,72,0.0,9.503870,0.0,0.430079,2905967626.115287,18.2% (6.551 out of 36),9.1% (6.530 out of 72),9.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.3,0.0,74.7,0.835614,4.451592,Metric Value
4,testfile5,2.264666,0.0,4.6% (3.319 out of 72 logical CPUs),2.094370,0.135s (5.9%),2.130s (94.1%),1.908s (84.2%),0.222s (9.8%),4,0s (0.0% of CPU Time),0.001s (100.0% of Wait Time),1.010s (12.7% of CPU Time),"leukocyte ""5"" ""4"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,7930886,00:37:45 22/04/2021 UTC,00:37:47 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147898,72,0.0,5.524000,0.0,0.396865,2993957632.020202,9.5% (3.412 out of 36),4.7% (3.388 out of 72),10.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.3,0.0,72.7,0.923562,5.063608,Metric Value
36,testfile6,1.386894,0.0,16.5% (11.847 out of 72 logical CPUs),0.970313,0.293s (21.1%),1.094s (78.9%),0.821s (59.2%),0.273s (19.7%),36,0s (0.0% of CPU Time),1.847s (100.0% of Wait Time),11.999s (51.5% of CPU Time),"leukocyte ""6"" ""36"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,12783761,00:38:22 22/04/2021 UTC,00:38:23 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148488,72,0.0,11.096758,0.0,0.637385,2604846894.823670,26.5% (9.524 out of 36),16.6% (11.950 out of 72),9.4,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.4,0.0,79.6,0.688663,3.069930,Metric Value
18,testfile6,1.158539,0.0,14.4% (10.382 out of 72 logical CPUs),1.018848,0.220s (19.0%),0.939s (81.0%),0.767s (66.2%),0.172s (14.9%),18,0s (0.0% of CPU Time),0.265s (100.0% of Wait Time),4.219s (28.6% of CPU Time),"leukocyte ""6"" ""18"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,10011271,00:38:59 22/04/2021 UTC,00:39:00 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147775,72,0.0,12.584831,0.0,0.451703,2639544555.955335,26.9% (9.677 out of 36),13.5% (9.698 out of 72),9.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.1,0.0,75.9,0.816715,4.085634,Metric Value
9,testfile6,1.510248,0.0,9.0% (6.481 out of 72 logical CPUs),1.461776,0.170s (11.2%),1.341s (88.8%),1.103s (73.0%),0.238s (15.7%),9,0s (0.0% of CPU Time),0.017s (100.0% of Wait Time),2.540s (21.2% of CPU Time),"leukocyte ""6"" ""9"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,9461730,00:39:34 22/04/2021 UTC,00:39:35 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148457,72,0.0,9.773244,0.0,0.432818,2910816940.259542,18.2% (6.552 out of 36),9.1% (6.587 out of 72),8.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.3,0.0,74.7,0.854810,4.390772,Metric Value
4,testfile6,2.528909,0.0,4.8% (3.424 out of 72 logical CPUs),2.457850,0.142s (5.6%),2.387s (94.4%),2.133s (84.4%),0.253s (10.0%),4,0s (0.0% of CPU Time),0.001s (100.0% of Wait Time),1.020s (10.8% of CPU Time),"leukocyte ""6"" ""4"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,8558119,00:40:09 22/04/2021 UTC,00:40:11 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148234,72,0.0,5.978872,0.0,0.400446,3236115102.569280,9.4% (3.367 out of 36),4.6% (3.345 out of 72),12.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.1,0.0,71.9,0.942205,5.106237,Metric Value
36,testfile7,1.512572,0.0,17.9% (12.908 out of 72 logical CPUs),1.073126,0.290s (19.2%),1.222s (80.8%),0.929s (61.4%),0.293s (19.4%),36,0s (0.0% of CPU Time),1.772s (100.0% of Wait Time),12.799s (49.4% of CPU Time),"leukocyte ""7"" ""36"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,13710998,00:40:44 22/04/2021 UTC,00:40:46 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148370,72,0.0,11.186262,0.0,0.678313,2621416186.212787,25.8% (9.285 out of 36),18.5% (13.296 out of 72),10.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,80.0,0.634903,2.986412,Metric Value
18,testfile7,1.291104,0.0,14.9% (10.696 out of 72 logical CPUs),1.155356,0.200s (15.5%),1.091s (84.5%),0.871s (67.5%),0.220s (17.1%),18,0s (0.0% of CPU Time),0.291s (100.0% of Wait Time),4.909s (28.5% of CPU Time),"leukocyte ""7"" ""18"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,11059950,00:41:19 22/04/2021 UTC,00:41:20 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147835,72,0.0,12.895958,0.0,0.460061,2667066568.337838,28.2% (10.135 out of 36),14.1% (10.154 out of 72),8.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.4,0.0,76.6,0.774361,3.878296,Metric Value
9,testfile7,1.904542,0.0,9.1% (6.585 out of 72 logical CPUs),1.663457,0.234s (12.3%),1.670s (87.7%),1.394s (73.2%),0.276s (14.5%),9,0s (0.0% of CPU Time),0.026s (100.0% of Wait Time),2.720s (19.9% of CPU Time),"leukocyte ""7"" ""9"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,10255129,00:41:56 22/04/2021 UTC,00:41:57 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147976,72,0.0,8.931296,0.0,0.428341,2640256014.531886,18.2% (6.563 out of 36),9.2% (6.631 out of 72),9.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.7,0.0,74.3,0.856730,4.354715,Metric Value
