vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,256,x87 GFLOPS,0.0
hpc,18,256,CPI Rate,1.090909
hpc,18,256,Average CPU Frequency,4190295768.000000
hpc,18,256,Total Thread Count,18
hpc,18,256,Effective Physical Core Utilization,3.5% (1.265 out of 36)
hpc,18,256,Effective Logical Core Utilization,0.9% (0.633 out of 72)
hpc,18,256,Serial Time (outside parallel regions),0.186s (97.8%)
hpc,18,256,Parallel Region Time,0.004s (2.2%)
hpc,18,256,Estimated Ideal Time,0.001s (0.6%)
hpc,18,256,OpenMP Potential Gain,0.003s (1.6%)
hpc,18,256,Memory Bound,40.5
hpc,18,256,Cache Bound,89.3
hpc,18,256,DRAM Bound,0.0
hpc,18,256,NUMA: % of Remote Accesses,0.0
hpc,18,256,Vectorization,0.0
hpc,18,256,SP FLOPs,0.0
hpc,18,256,Packed,0.0
hpc,18,256,128-bit,0.0
hpc,18,256,256-bit,0.0
hpc,18,256,Scalar,0.0
hpc,18,256,DP FLOPs,0.0
hpc,18,256,Packed,0.0
hpc,18,256,128-bit,0.0
hpc,18,256,256-bit,0.0
hpc,18,256,Scalar,0.0
hpc,18,256,x87 FLOPs,0.0
hpc,18,256,Non-FP,100.0
hpc,18,256,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,256,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,256,Application Command Line,"lud_omp ""-n"" ""18"" ""-i"" ""../../data/lud/256.dat"""
hpc,18,256,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,256,Computer Name,quartz2770
hpc,18,256,Result Size,3755438
hpc,18,256,Collection start time,00:38:57 22/04/2021 UTC
hpc,18,256,Collection stop time,00:38:57 22/04/2021 UTC
hpc,18,256,Collector Type,Driverless Perf per-process sampling
hpc,18,256,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,256,Frequency,2095147884
hpc,18,256,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,9,256,Metric Name,Metric Value
tr,9,256,Elapsed Time,0.174560
tr,9,256,Paused Time,0.0
tr,9,256,Effective CPU Utilization,0.1% (0.058 out of 72 logical CPUs)
tr,9,256,OpenMP Analysis. Collection Time,0.174560
tr,9,256,Serial Time (outside parallel regions),0.153s (87.8%)
tr,9,256,Parallel Region Time,0.021s (12.2%)
tr,9,256,Estimated Ideal Time,0.016s (9.0%)
tr,9,256,OpenMP Potential Gain,0.006s (3.2%)
tr,9,256,Total Thread Count,9
tr,9,256,Thread Oversubscription,0s (0.0% of CPU Time)
tr,9,256,Wait Time with poor CPU Utilization,0.018s (100.0% of Wait Time)
tr,9,256,Spin and Overhead Time,0.260s (96.3% of CPU Time)
tr,9,256,Application Command Line,"lud_omp ""-n"" ""9"" ""-i"" ""../../data/lud/256.dat"""
tr,9,256,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,9,256,Computer Name,quartz2770
tr,9,256,Result Size,3758999
tr,9,256,Collection start time,00:39:14 22/04/2021 UTC
tr,9,256,Collection stop time,00:39:14 22/04/2021 UTC
tr,9,256,Collector Type,User-mode sampling and tracing
tr,9,256,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,9,256,Frequency,2095147972
tr,9,256,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,256,Metric Name,Metric Value
hpc,9,256,Elapsed Time,0.156329
hpc,9,256,SP GFLOPS,0.0
hpc,9,256,DP GFLOPS,0.0
hpc,9,256,x87 GFLOPS,0.0
hpc,9,256,CPI Rate,1.000000
hpc,9,256,Average CPU Frequency,3820566563.882353
hpc,9,256,Total Thread Count,9
hpc,9,256,Effective Physical Core Utilization,2.8% (1.026 out of 36)
hpc,9,256,Effective Logical Core Utilization,0.7% (0.513 out of 72)
hpc,9,256,Serial Time (outside parallel regions),0.152s (97.3%)
hpc,9,256,Parallel Region Time,0.004s (2.7%)
hpc,9,256,Estimated Ideal Time,0.002s (1.0%)
hpc,9,256,OpenMP Potential Gain,0.003s (1.8%)
hpc,9,256,Memory Bound,37.2
hpc,9,256,Cache Bound,55.3
hpc,9,256,DRAM Bound,27.6
hpc,9,256,NUMA: % of Remote Accesses,0.0
hpc,9,256,Vectorization,0.0
hpc,9,256,SP FLOPs,0.0
hpc,9,256,Packed,0.0
hpc,9,256,128-bit,0.0
hpc,9,256,256-bit,0.0
hpc,9,256,Scalar,0.0
hpc,9,256,DP FLOPs,0.0
hpc,9,256,Packed,0.0
hpc,9,256,128-bit,0.0
hpc,9,256,256-bit,0.0
hpc,9,256,Scalar,0.0
hpc,9,256,x87 FLOPs,0.0
hpc,9,256,Non-FP,100.0
hpc,9,256,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,256,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,256,Application Command Line,"lud_omp ""-n"" ""9"" ""-i"" ""../../data/lud/256.dat"""
hpc,9,256,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,256,Computer Name,quartz2770
hpc,9,256,Result Size,3748197
hpc,9,256,Collection start time,00:39:28 22/04/2021 UTC
hpc,9,256,Collection stop time,00:39:29 22/04/2021 UTC
hpc,9,256,Collector Type,Driverless Perf per-process sampling
hpc,9,256,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,256,Frequency,2095149406
hpc,9,256,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,4,256,Metric Name,Metric Value
tr,4,256,Elapsed Time,0.142795
tr,4,256,Paused Time,0.0
tr,4,256,Effective CPU Utilization,0.2% (0.144 out of 72 logical CPUs)
tr,4,256,OpenMP Analysis. Collection Time,0.142795
tr,4,256,Serial Time (outside parallel regions),0.128s (89.9%)
tr,4,256,Parallel Region Time,0.014s (10.1%)
tr,4,256,Estimated Ideal Time,0.011s (8.0%)
tr,4,256,OpenMP Potential Gain,0.003s (2.1%)
tr,4,256,Total Thread Count,4
tr,4,256,Thread Oversubscription,0s (0.0% of CPU Time)
tr,4,256,Wait Time with poor CPU Utilization,0.002s (100.0% of Wait Time)
tr,4,256,Spin and Overhead Time,0.070s (77.8% of CPU Time)
tr,4,256,Application Command Line,"lud_omp ""-n"" ""4"" ""-i"" ""../../data/lud/256.dat"""
tr,4,256,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,4,256,Computer Name,quartz2770
tr,4,256,Result Size,3694763
tr,4,256,Collection start time,00:39:46 22/04/2021 UTC
tr,4,256,Collection stop time,00:39:47 22/04/2021 UTC
tr,4,256,Collector Type,User-mode sampling and tracing
tr,4,256,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,4,256,Frequency,2095148947
tr,4,256,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,256,Metric Name,Metric Value
hpc,4,256,Elapsed Time,0.129256
hpc,4,256,SP GFLOPS,0.0
hpc,4,256,DP GFLOPS,0.0
hpc,4,256,x87 GFLOPS,0.0
hpc,4,256,CPI Rate,0.782609
hpc,4,256,Average CPU Frequency,3142723683.000000
hpc,4,256,Total Thread Count,4
hpc,4,256,Effective Physical Core Utilization,1.3% (0.485 out of 36)
hpc,4,256,Effective Logical Core Utilization,0.5% (0.388 out of 72)
hpc,4,256,Serial Time (outside parallel regions),0.125s (96.4%)
hpc,4,256,Parallel Region Time,0.005s (3.6%)
hpc,4,256,Estimated Ideal Time,0.002s (1.8%)
hpc,4,256,OpenMP Potential Gain,0.002s (1.8%)
hpc,4,256,Cache Bound,95.2
hpc,4,256,DRAM Bound,0.0
hpc,4,256,NUMA: % of Remote Accesses,0.0
hpc,4,256,Vectorization,0.0
hpc,4,256,SP FLOPs,0.0
hpc,4,256,Packed,0.0
hpc,4,256,128-bit,0.0
hpc,4,256,256-bit,0.0
hpc,4,256,Scalar,0.0
hpc,4,256,DP FLOPs,0.0
hpc,4,256,Packed,0.0
hpc,4,256,128-bit,0.0
hpc,4,256,256-bit,0.0
hpc,4,256,Scalar,0.0
hpc,4,256,x87 FLOPs,0.0
hpc,4,256,Non-FP,100.0
hpc,4,256,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,256,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,256,Application Command Line,"lud_omp ""-n"" ""4"" ""-i"" ""../../data/lud/256.dat"""
hpc,4,256,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,256,Computer Name,quartz2770
hpc,4,256,Result Size,3747122
hpc,4,256,Collection start time,00:40:00 22/04/2021 UTC
hpc,4,256,Collection stop time,00:40:00 22/04/2021 UTC
hpc,4,256,Collector Type,Driverless Perf per-process sampling
hpc,4,256,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,256,Frequency,2095149122
hpc,4,256,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,36,512,Metric Name,Metric Value
tr,36,512,Elapsed Time,0.465339
tr,36,512,Paused Time,0.0
tr,36,512,Effective CPU Utilization,0.4% (0.282 out of 72 logical CPUs)
tr,36,512,OpenMP Analysis. Collection Time,0.465339
tr,36,512,Serial Time (outside parallel regions),0.444s (95.5%)
tr,36,512,Parallel Region Time,0.021s (4.5%)
tr,36,512,Estimated Ideal Time,0.013s (2.7%)
tr,36,512,OpenMP Potential Gain,0.008s (1.8%)
tr,36,512,Total Thread Count,36
tr,36,512,Thread Oversubscription,0s (0.0% of CPU Time)
tr,36,512,Wait Time with poor CPU Utilization,1.941s (100.0% of Wait Time)
tr,36,512,Spin and Overhead Time,3.150s (96.0% of CPU Time)
tr,36,512,Application Command Line,"lud_omp ""-n"" ""36"" ""-i"" ""../../data/lud/512.dat"""
tr,36,512,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,36,512,Computer Name,quartz2770
tr,36,512,Result Size,4143781
tr,36,512,Collection start time,00:40:18 22/04/2021 UTC
tr,36,512,Collection stop time,00:40:19 22/04/2021 UTC
tr,36,512,Collector Type,User-mode sampling and tracing
tr,36,512,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,36,512,Frequency,2095148729
tr,36,512,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,512,Metric Name,Metric Value
hpc,36,512,Elapsed Time,0.362717
hpc,36,512,SP GFLOPS,0.0
hpc,36,512,DP GFLOPS,0.0
hpc,36,512,x87 GFLOPS,0.0
hpc,36,512,CPI Rate,1.142857
hpc,36,512,Average CPU Frequency,3352238670.400000
hpc,36,512,Total Thread Count,36
hpc,36,512,Effective Physical Core Utilization,2.5% (0.898 out of 36)
hpc,36,512,Effective Logical Core Utilization,1.2% (0.898 out of 72)
hpc,36,512,Serial Time (outside parallel regions),0.355s (98.0%)
hpc,36,512,Parallel Region Time,0.007s (2.0%)
hpc,36,512,Estimated Ideal Time,0.002s (0.6%)
hpc,36,512,OpenMP Potential Gain,0.005s (1.4%)
hpc,36,512,Memory Bound,63.7
hpc,36,512,Cache Bound,13.4
hpc,36,512,DRAM Bound,0.0
hpc,36,512,NUMA: % of Remote Accesses,0.0
hpc,36,512,Vectorization,0.0
hpc,36,512,SP FLOPs,0.0
hpc,36,512,Packed,0.0
hpc,36,512,128-bit,0.0
hpc,36,512,256-bit,0.0
hpc,36,512,Scalar,0.0
hpc,36,512,DP FLOPs,0.0
hpc,36,512,Packed,0.0
hpc,36,512,128-bit,0.0
hpc,36,512,256-bit,0.0
hpc,36,512,Scalar,0.0
hpc,36,512,x87 FLOPs,0.0
hpc,36,512,Non-FP,100.0
hpc,36,512,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,36,512,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,36,512,Application Command Line,"lud_omp ""-n"" ""36"" ""-i"" ""../../data/lud/512.dat"""
hpc,36,512,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,36,512,Computer Name,quartz2770
hpc,36,512,Result Size,3952234
hpc,36,512,Collection start time,00:40:33 22/04/2021 UTC
hpc,36,512,Collection stop time,00:40:33 22/04/2021 UTC
hpc,36,512,Collector Type,Driverless Perf per-process sampling
hpc,36,512,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,36,512,Frequency,2095149169
hpc,36,512,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,18,512,Metric Name,Metric Value
tr,18,512,Elapsed Time,0.325458
tr,18,512,Paused Time,0.0
tr,18,512,Effective CPU Utilization,0.3% (0.218 out of 72 logical CPUs)
tr,18,512,OpenMP Analysis. Collection Time,0.325458
tr,18,512,Serial Time (outside parallel regions),0.307s (94.4%)
tr,18,512,Parallel Region Time,0.018s (5.6%)
tr,18,512,Estimated Ideal Time,0.011s (3.2%)
tr,18,512,OpenMP Potential Gain,0.008s (2.4%)
tr,18,512,Total Thread Count,18
tr,18,512,Thread Oversubscription,0s (0.0% of CPU Time)
tr,18,512,Wait Time with poor CPU Utilization,0.336s (100.0% of Wait Time)
tr,18,512,Spin and Overhead Time,1.030s (93.6% of CPU Time)
tr,18,512,Application Command Line,"lud_omp ""-n"" ""18"" ""-i"" ""../../data/lud/512.dat"""
tr,18,512,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,18,512,Computer Name,quartz2770
tr,18,512,Result Size,3952029
tr,18,512,Collection start time,00:40:51 22/04/2021 UTC
tr,18,512,Collection stop time,00:40:52 22/04/2021 UTC
tr,18,512,Collector Type,User-mode sampling and tracing
tr,18,512,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,18,512,Frequency,2095148469
tr,18,512,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,512,Metric Name,Metric Value
hpc,18,512,Elapsed Time,0.256413
hpc,18,512,SP GFLOPS,0.0
hpc,18,512,DP GFLOPS,0.0
hpc,18,512,x87 GFLOPS,0.0
hpc,18,512,CPI Rate,0.835443
hpc,18,512,Average CPU Frequency,2659225642.615385
hpc,18,512,Total Thread Count,18
hpc,18,512,Effective Physical Core Utilization,4.7% (1.681 out of 36)
hpc,18,512,Effective Logical Core Utilization,1.2% (0.840 out of 72)
hpc,18,512,Serial Time (outside parallel regions),0.250s (97.7%)
hpc,18,512,Parallel Region Time,0.006s (2.3%)
hpc,18,512,Estimated Ideal Time,0.002s (0.7%)
hpc,18,512,OpenMP Potential Gain,0.004s (1.6%)
hpc,18,512,Memory Bound,71.2
hpc,18,512,Cache Bound,64.9
hpc,18,512,DRAM Bound,0.0
hpc,18,512,NUMA: % of Remote Accesses,0.0
hpc,18,512,Vectorization,0.0
hpc,18,512,SP FLOPs,0.0
hpc,18,512,Packed,0.0
hpc,18,512,128-bit,0.0
hpc,18,512,256-bit,0.0
hpc,18,512,Scalar,0.0
hpc,18,512,DP FLOPs,0.0
hpc,18,512,Packed,0.0
hpc,18,512,128-bit,0.0
hpc,18,512,256-bit,0.0
hpc,18,512,Scalar,0.0
hpc,18,512,x87 FLOPs,0.0
hpc,18,512,Non-FP,100.0
hpc,18,512,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,512,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,512,Application Command Line,"lud_omp ""-n"" ""18"" ""-i"" ""../../data/lud/512.dat"""
hpc,18,512,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,512,Computer Name,quartz2770
hpc,18,512,Result Size,3880925
hpc,18,512,Collection start time,00:41:06 22/04/2021 UTC
hpc,18,512,Collection stop time,00:41:06 22/04/2021 UTC
hpc,18,512,Collector Type,Driverless Perf per-process sampling
hpc,18,512,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,512,Frequency,2095147476
hpc,18,512,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,9,512,Metric Name,Metric Value
tr,9,512,Elapsed Time,0.241847
tr,9,512,Paused Time,0.0
tr,9,512,Effective CPU Utilization,0.6% (0.421 out of 72 logical CPUs)
tr,9,512,OpenMP Analysis. Collection Time,0.241847
tr,9,512,Serial Time (outside parallel regions),0.222s (91.9%)
tr,9,512,Parallel Region Time,0.020s (8.1%)
tr,9,512,Estimated Ideal Time,0.011s (4.6%)
tr,9,512,OpenMP Potential Gain,0.008s (3.5%)
tr,9,512,Total Thread Count,9
tr,9,512,Thread Oversubscription,0s (0.0% of CPU Time)
tr,9,512,Wait Time with poor CPU Utilization,0.015s (100.0% of Wait Time)
tr,9,512,Spin and Overhead Time,0.320s (76.2% of CPU Time)
tr,9,512,Application Command Line,"lud_omp ""-n"" ""9"" ""-i"" ""../../data/lud/512.dat"""
tr,9,512,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,9,512,Computer Name,quartz2770
tr,9,512,Result Size,3912911
tr,9,512,Collection start time,00:41:23 22/04/2021 UTC
tr,9,512,Collection stop time,00:41:24 22/04/2021 UTC
tr,9,512,Collector Type,User-mode sampling and tracing
tr,9,512,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,9,512,Frequency,2095147732
tr,9,512,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,512,Metric Name,Metric Value
hpc,9,512,Elapsed Time,0.205428
hpc,9,512,SP GFLOPS,0.0
hpc,9,512,DP GFLOPS,0.0
hpc,9,512,x87 GFLOPS,0.0
hpc,9,512,CPI Rate,0.630137
hpc,9,512,Average CPU Frequency,2677132822.111111
hpc,9,512,Total Thread Count,9
hpc,9,512,Effective Physical Core Utilization,4.6% (1.659 out of 36)
hpc,9,512,Effective Logical Core Utilization,1.2% (0.829 out of 72)
hpc,9,512,Serial Time (outside parallel regions),0.198s (96.6%)
hpc,9,512,Parallel Region Time,0.007s (3.4%)
hpc,9,512,Estimated Ideal Time,0.003s (1.5%)
hpc,9,512,OpenMP Potential Gain,0.004s (1.9%)
hpc,9,512,Memory Bound,40.7
hpc,9,512,Cache Bound,37.3
hpc,9,512,DRAM Bound,18.6
hpc,9,512,NUMA: % of Remote Accesses,0.0
hpc,9,512,Vectorization,0.0
hpc,9,512,SP FLOPs,0.0
hpc,9,512,Packed,0.0
hpc,9,512,128-bit,0.0
hpc,9,512,256-bit,0.0
hpc,9,512,Scalar,0.0
hpc,9,512,DP FLOPs,0.0
hpc,9,512,Packed,0.0
hpc,9,512,128-bit,0.0
hpc,9,512,256-bit,0.0
hpc,9,512,Scalar,0.0
hpc,9,512,x87 FLOPs,0.0
hpc,9,512,Non-FP,100.0
hpc,9,512,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,512,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,512,Application Command Line,"lud_omp ""-n"" ""9"" ""-i"" ""../../data/lud/512.dat"""
hpc,9,512,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,512,Computer Name,quartz2770
hpc,9,512,Result Size,3830763
hpc,9,512,Collection start time,00:41:38 22/04/2021 UTC
hpc,9,512,Collection stop time,00:41:38 22/04/2021 UTC
hpc,9,512,Collector Type,Driverless Perf per-process sampling
hpc,9,512,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,512,Frequency,2095147426
hpc,9,512,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,4,512,Metric Name,Metric Value
tr,4,512,Elapsed Time,0.199594
tr,4,512,Paused Time,0.0
tr,4,512,Effective CPU Utilization,0.5% (0.358 out of 72 logical CPUs)
tr,4,512,OpenMP Analysis. Collection Time,0.199594
