vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,20,x87 FLOPs,0.0
hpc,9,20,Non-FP,0.0
hpc,9,20,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,20,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,20,Application Command Line,"myocyte ""100"" ""2"" ""0"" ""9"""
hpc,9,20,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,20,Computer Name,quartz2391
hpc,9,20,Result Size,3318031
hpc,9,20,Collection start time,22:54:02 21/04/2021 UTC
hpc,9,20,Collection stop time,22:54:02 21/04/2021 UTC
hpc,9,20,Collector Type,Driverless Perf per-process sampling
hpc,9,20,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,20,Frequency,2095146888
hpc,9,20,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,20,Metric Name,Metric Value
hpc,4,20,Elapsed Time,0.024586
hpc,4,20,SP GFLOPS,0.0
hpc,4,20,DP GFLOPS,0.0
hpc,4,20,x87 GFLOPS,0.0
hpc,4,20,CPI Rate,2.000000
hpc,4,20,Average CPU Frequency,2095149933.000000
hpc,4,20,Total Thread Count,1
hpc,4,20,Effective Physical Core Utilization,0.6% (0.204 out of 36)
hpc,4,20,Effective Logical Core Utilization,0.6% (0.408 out of 72)
hpc,4,20,Memory Bound,0.0
hpc,4,20,Cache Bound,0.0
hpc,4,20,DRAM Bound,0.0
hpc,4,20,NUMA: % of Remote Accesses,0.0
hpc,4,20,Vectorization,0.0
hpc,4,20,SP FLOPs,0.0
hpc,4,20,Packed,0.0
hpc,4,20,128-bit,0.0
hpc,4,20,256-bit,0.0
hpc,4,20,Scalar,0.0
hpc,4,20,DP FLOPs,0.0
hpc,4,20,Packed,0.0
hpc,4,20,128-bit,0.0
hpc,4,20,256-bit,0.0
hpc,4,20,Scalar,0.0
hpc,4,20,x87 FLOPs,0.0
hpc,4,20,Non-FP,0.0
hpc,4,20,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,20,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,20,Application Command Line,"myocyte ""100"" ""2"" ""0"" ""4"""
hpc,4,20,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,20,Computer Name,quartz2391
hpc,4,20,Result Size,3316982
hpc,4,20,Collection start time,22:54:21 21/04/2021 UTC
hpc,4,20,Collection stop time,22:54:21 21/04/2021 UTC
hpc,4,20,Collector Type,Driverless Perf per-process sampling
hpc,4,20,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,20,Frequency,2095149933
hpc,4,20,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,21,Metric Name,Metric Value
hpc,36,21,Elapsed Time,0.021726
hpc,36,21,SP GFLOPS,0.0
hpc,36,21,DP GFLOPS,0.0
hpc,36,21,x87 GFLOPS,0.0
hpc,36,21,CPI Rate,2.000000
hpc,36,21,Average CPU Frequency,2095147078.000000
hpc,36,21,Total Thread Count,1
hpc,36,21,Effective Physical Core Utilization,0.6% (0.231 out of 36)
hpc,36,21,Effective Logical Core Utilization,0.6% (0.461 out of 72)
hpc,36,21,Memory Bound,0.0
hpc,36,21,Cache Bound,0.0
hpc,36,21,DRAM Bound,0.0
hpc,36,21,NUMA: % of Remote Accesses,0.0
hpc,36,21,Vectorization,0.0
hpc,36,21,SP FLOPs,0.0
hpc,36,21,Packed,0.0
hpc,36,21,128-bit,0.0
hpc,36,21,256-bit,0.0
hpc,36,21,Scalar,0.0
hpc,36,21,DP FLOPs,0.0
hpc,36,21,Packed,0.0
hpc,36,21,128-bit,0.0
hpc,36,21,256-bit,0.0
hpc,36,21,Scalar,0.0
hpc,36,21,x87 FLOPs,0.0
hpc,36,21,Non-FP,0.0
hpc,36,21,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,36,21,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,36,21,Application Command Line,"myocyte ""100"" ""2"" ""1"" ""36"""
hpc,36,21,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,36,21,Computer Name,quartz2391
hpc,36,21,Result Size,3333465
hpc,36,21,Collection start time,22:54:40 21/04/2021 UTC
hpc,36,21,Collection stop time,22:54:40 21/04/2021 UTC
hpc,36,21,Collector Type,Driverless Perf per-process sampling
hpc,36,21,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,36,21,Frequency,2095147078
hpc,36,21,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,21,Metric Name,Metric Value
hpc,18,21,Elapsed Time,0.027055
hpc,18,21,SP GFLOPS,0.0
hpc,18,21,DP GFLOPS,0.0
hpc,18,21,x87 GFLOPS,0.0
hpc,18,21,CPI Rate,2.000000
hpc,18,21,Average CPU Frequency,2095147190.000000
hpc,18,21,Total Thread Count,1
hpc,18,21,Effective Physical Core Utilization,0.5% (0.185 out of 36)
hpc,18,21,Effective Logical Core Utilization,0.5% (0.370 out of 72)
hpc,18,21,Memory Bound,0.0
hpc,18,21,Cache Bound,0.0
hpc,18,21,DRAM Bound,0.0
hpc,18,21,NUMA: % of Remote Accesses,0.0
hpc,18,21,Vectorization,0.0
hpc,18,21,SP FLOPs,0.0
hpc,18,21,Packed,0.0
hpc,18,21,128-bit,0.0
hpc,18,21,256-bit,0.0
hpc,18,21,Scalar,0.0
hpc,18,21,DP FLOPs,0.0
hpc,18,21,Packed,0.0
hpc,18,21,128-bit,0.0
hpc,18,21,256-bit,0.0
hpc,18,21,Scalar,0.0
hpc,18,21,x87 FLOPs,0.0
hpc,18,21,Non-FP,0.0
hpc,18,21,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,21,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,21,Application Command Line,"myocyte ""100"" ""2"" ""1"" ""18"""
hpc,18,21,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,21,Computer Name,quartz2391
hpc,18,21,Result Size,3317018
hpc,18,21,Collection start time,22:55:00 21/04/2021 UTC
hpc,18,21,Collection stop time,22:55:00 21/04/2021 UTC
hpc,18,21,Collector Type,Driverless Perf per-process sampling
hpc,18,21,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,21,Frequency,2095147190
hpc,18,21,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,21,Metric Name,Metric Value
hpc,9,21,Elapsed Time,0.023676
hpc,9,21,SP GFLOPS,0.0
hpc,9,21,DP GFLOPS,0.0
hpc,9,21,x87 GFLOPS,0.0
hpc,9,21,CPI Rate,2.000000
hpc,9,21,Average CPU Frequency,4190298830.000000
hpc,9,21,Total Thread Count,1
hpc,9,21,Effective Physical Core Utilization,0.3% (0.106 out of 36)
hpc,9,21,Effective Logical Core Utilization,0.3% (0.212 out of 72)
hpc,9,21,Memory Bound,0.0
hpc,9,21,Cache Bound,0.0
hpc,9,21,DRAM Bound,0.0
hpc,9,21,NUMA: % of Remote Accesses,0.0
hpc,9,21,Vectorization,0.0
hpc,9,21,SP FLOPs,0.0
hpc,9,21,Packed,0.0
hpc,9,21,128-bit,0.0
hpc,9,21,256-bit,0.0
hpc,9,21,Scalar,0.0
hpc,9,21,DP FLOPs,0.0
hpc,9,21,Packed,0.0
hpc,9,21,128-bit,0.0
hpc,9,21,256-bit,0.0
hpc,9,21,Scalar,0.0
hpc,9,21,x87 FLOPs,0.0
hpc,9,21,Non-FP,0.0
hpc,9,21,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,21,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,21,Application Command Line,"myocyte ""100"" ""2"" ""1"" ""9"""
hpc,9,21,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,21,Computer Name,quartz2391
hpc,9,21,Result Size,3316945
hpc,9,21,Collection start time,22:55:19 21/04/2021 UTC
hpc,9,21,Collection stop time,22:55:19 21/04/2021 UTC
hpc,9,21,Collector Type,Driverless Perf per-process sampling
hpc,9,21,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,21,Frequency,2095149415
hpc,9,21,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,21,Metric Name,Metric Value
hpc,4,21,Elapsed Time,0.023336
hpc,4,21,SP GFLOPS,0.0
hpc,4,21,DP GFLOPS,0.0
hpc,4,21,x87 GFLOPS,0.0
hpc,4,21,CPI Rate,2.000000
hpc,4,21,Average CPU Frequency,4190293556.000000
hpc,4,21,Total Thread Count,1
hpc,4,21,Effective Physical Core Utilization,0.3% (0.107 out of 36)
hpc,4,21,Effective Logical Core Utilization,0.3% (0.215 out of 72)
hpc,4,21,Memory Bound,0.0
hpc,4,21,Cache Bound,0.0
hpc,4,21,DRAM Bound,0.0
hpc,4,21,NUMA: % of Remote Accesses,0.0
hpc,4,21,Vectorization,0.0
hpc,4,21,SP FLOPs,0.0
hpc,4,21,Packed,0.0
hpc,4,21,128-bit,0.0
hpc,4,21,256-bit,0.0
hpc,4,21,Scalar,0.0
hpc,4,21,DP FLOPs,0.0
hpc,4,21,Packed,0.0
hpc,4,21,128-bit,0.0
hpc,4,21,256-bit,0.0
hpc,4,21,Scalar,0.0
hpc,4,21,x87 FLOPs,0.0
hpc,4,21,Non-FP,0.0
hpc,4,21,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,21,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,21,Application Command Line,"myocyte ""100"" ""2"" ""1"" ""4"""
hpc,4,21,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,21,Computer Name,quartz2391
hpc,4,21,Result Size,3316664
hpc,4,21,Collection start time,22:55:38 21/04/2021 UTC
hpc,4,21,Collection stop time,22:55:38 21/04/2021 UTC
hpc,4,21,Collector Type,Driverless Perf per-process sampling
hpc,4,21,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,21,Frequency,2095146778
hpc,4,21,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,30,Metric Name,Metric Value
hpc,36,30,Elapsed Time,0.023622
hpc,36,30,SP GFLOPS,0.0
hpc,36,30,DP GFLOPS,0.0
hpc,36,30,x87 GFLOPS,0.0
hpc,36,30,CPI Rate,2.000000
hpc,36,30,Average CPU Frequency,4190300192.000000
hpc,36,30,Total Thread Count,1
hpc,36,30,Effective Physical Core Utilization,0.3% (0.106 out of 36)
hpc,36,30,Effective Logical Core Utilization,0.3% (0.212 out of 72)
hpc,36,30,Memory Bound,0.0
hpc,36,30,Cache Bound,0.0
hpc,36,30,DRAM Bound,0.0
hpc,36,30,NUMA: % of Remote Accesses,0.0
hpc,36,30,Vectorization,0.0
hpc,36,30,SP FLOPs,0.0
hpc,36,30,Packed,0.0
hpc,36,30,128-bit,0.0
hpc,36,30,256-bit,0.0
hpc,36,30,Scalar,0.0
hpc,36,30,DP FLOPs,0.0
hpc,36,30,Packed,0.0
hpc,36,30,128-bit,0.0
hpc,36,30,256-bit,0.0
hpc,36,30,Scalar,0.0
hpc,36,30,x87 FLOPs,0.0
hpc,36,30,Non-FP,0.0
hpc,36,30,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,36,30,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,36,30,Application Command Line,"myocyte ""100"" ""3"" ""0"" ""36"""
hpc,36,30,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,36,30,Computer Name,quartz2391
hpc,36,30,Result Size,3317082
hpc,36,30,Collection start time,22:55:57 21/04/2021 UTC
hpc,36,30,Collection stop time,22:55:57 21/04/2021 UTC
hpc,36,30,Collector Type,Driverless Perf per-process sampling
hpc,36,30,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,36,30,Frequency,2095150096
hpc,36,30,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,30,Metric Name,Metric Value
hpc,18,30,Elapsed Time,0.027341
hpc,18,30,SP GFLOPS,0.0
hpc,18,30,DP GFLOPS,0.0
hpc,18,30,x87 GFLOPS,0.0
hpc,18,30,CPI Rate,3.000000
hpc,18,30,Average CPU Frequency,3142723246.500000
hpc,18,30,Total Thread Count,1
hpc,18,30,Effective Physical Core Utilization,0.5% (0.183 out of 36)
hpc,18,30,Effective Logical Core Utilization,0.5% (0.367 out of 72)
hpc,18,30,Memory Bound,0.0
hpc,18,30,Cache Bound,0.0
hpc,18,30,DRAM Bound,0.0
hpc,18,30,NUMA: % of Remote Accesses,0.0
hpc,18,30,Vectorization,0.0
hpc,18,30,SP FLOPs,0.0
hpc,18,30,Packed,0.0
hpc,18,30,128-bit,0.0
hpc,18,30,256-bit,0.0
hpc,18,30,Scalar,0.0
hpc,18,30,DP FLOPs,0.0
hpc,18,30,Packed,0.0
hpc,18,30,128-bit,0.0
hpc,18,30,256-bit,0.0
hpc,18,30,Scalar,0.0
hpc,18,30,x87 FLOPs,0.0
hpc,18,30,Non-FP,0.0
hpc,18,30,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,30,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,30,Application Command Line,"myocyte ""100"" ""3"" ""0"" ""18"""
hpc,18,30,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,30,Computer Name,quartz2391
hpc,18,30,Result Size,3317316
hpc,18,30,Collection start time,22:56:16 21/04/2021 UTC
hpc,18,30,Collection stop time,22:56:16 21/04/2021 UTC
hpc,18,30,Collector Type,Driverless Perf per-process sampling
hpc,18,30,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,30,Frequency,2095148831
hpc,18,30,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,30,Metric Name,Metric Value
hpc,9,30,Elapsed Time,0.026236
hpc,9,30,SP GFLOPS,0.0
hpc,9,30,DP GFLOPS,0.0
hpc,9,30,x87 GFLOPS,0.0
hpc,9,30,CPI Rate,2.000000
hpc,9,30,Average CPU Frequency,4190297214.000000
hpc,9,30,Total Thread Count,1
hpc,9,30,Effective Physical Core Utilization,0.3% (0.096 out of 36)
hpc,9,30,Effective Logical Core Utilization,0.3% (0.191 out of 72)
hpc,9,30,Memory Bound,0.0
hpc,9,30,Cache Bound,0.0
hpc,9,30,DRAM Bound,0.0
hpc,9,30,NUMA: % of Remote Accesses,0.0
hpc,9,30,Vectorization,0.0
hpc,9,30,SP FLOPs,0.0
hpc,9,30,Packed,0.0
hpc,9,30,128-bit,0.0
hpc,9,30,256-bit,0.0
hpc,9,30,Scalar,0.0
hpc,9,30,DP FLOPs,0.0
hpc,9,30,Packed,0.0
hpc,9,30,128-bit,0.0
hpc,9,30,256-bit,0.0
hpc,9,30,Scalar,0.0
hpc,9,30,x87 FLOPs,0.0
hpc,9,30,Non-FP,0.0
hpc,9,30,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,30,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,30,Application Command Line,"myocyte ""100"" ""3"" ""0"" ""9"""
hpc,9,30,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,30,Computer Name,quartz2391
hpc,9,30,Result Size,3333122
hpc,9,30,Collection start time,22:56:35 21/04/2021 UTC
hpc,9,30,Collection stop time,22:56:35 21/04/2021 UTC
hpc,9,30,Collector Type,Driverless Perf per-process sampling
hpc,9,30,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,30,Frequency,2095148607
hpc,9,30,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,30,Metric Name,Metric Value
hpc,4,30,Elapsed Time,0.028608
hpc,4,30,SP GFLOPS,0.0
hpc,4,30,DP GFLOPS,0.0
hpc,4,30,x87 GFLOPS,0.0
hpc,4,30,CPI Rate,3.000000
hpc,4,30,Average CPU Frequency,3142723035.000000
hpc,4,30,Total Thread Count,1
hpc,4,30,Effective Physical Core Utilization,0.5% (0.175 out of 36)
hpc,4,30,Effective Logical Core Utilization,0.5% (0.350 out of 72)
hpc,4,30,Memory Bound,0.0
hpc,4,30,Cache Bound,0.0
hpc,4,30,DRAM Bound,0.0
hpc,4,30,NUMA: % of Remote Accesses,0.0
hpc,4,30,Vectorization,0.0
hpc,4,30,SP FLOPs,0.0
hpc,4,30,Packed,0.0
hpc,4,30,128-bit,0.0
hpc,4,30,256-bit,0.0
hpc,4,30,Scalar,0.0
hpc,4,30,DP FLOPs,0.0
hpc,4,30,Packed,0.0
hpc,4,30,128-bit,0.0
hpc,4,30,256-bit,0.0
hpc,4,30,Scalar,0.0
hpc,4,30,x87 FLOPs,0.0
hpc,4,30,Non-FP,0.0
hpc,4,30,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,30,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,30,Application Command Line,"myocyte ""100"" ""3"" ""0"" ""4"""
hpc,4,30,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,30,Computer Name,quartz2391
hpc,4,30,Result Size,3317275
hpc,4,30,Collection start time,22:56:54 21/04/2021 UTC
hpc,4,30,Collection stop time,22:56:54 21/04/2021 UTC
hpc,4,30,Collector Type,Driverless Perf per-process sampling
hpc,4,30,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,30,Frequency,2095148690
hpc,4,30,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,31,Metric Name,Metric Value
hpc,36,31,Elapsed Time,0.025084
hpc,36,31,SP GFLOPS,0.0
hpc,36,31,DP GFLOPS,0.0
hpc,36,31,x87 GFLOPS,0.0
hpc,36,31,CPI Rate,2.000000
hpc,36,31,Average CPU Frequency,4190298876.000000
hpc,36,31,Total Thread Count,1
hpc,36,31,Effective Physical Core Utilization,0.3% (0.100 out of 36)
hpc,36,31,Effective Logical Core Utilization,0.3% (0.200 out of 72)
hpc,36,31,Memory Bound,0.0
hpc,36,31,Cache Bound,0.0
hpc,36,31,DRAM Bound,0.0
hpc,36,31,NUMA: % of Remote Accesses,0.0
hpc,36,31,Vectorization,0.0
hpc,36,31,SP FLOPs,0.0
hpc,36,31,Packed,0.0
hpc,36,31,128-bit,0.0
hpc,36,31,256-bit,0.0
hpc,36,31,Scalar,0.0
hpc,36,31,DP FLOPs,0.0
hpc,36,31,Packed,0.0
hpc,36,31,128-bit,0.0
hpc,36,31,256-bit,0.0
hpc,36,31,Scalar,0.0
hpc,36,31,x87 FLOPs,0.0
hpc,36,31,Non-FP,0.0
hpc,36,31,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,36,31,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,36,31,Application Command Line,"myocyte ""100"" ""3"" ""1"" ""36"""
hpc,36,31,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,36,31,Computer Name,quartz2391
hpc,36,31,Result Size,3316769
hpc,36,31,Collection start time,22:57:14 21/04/2021 UTC
