vtuneCategory,threadcount,inputinfo,metric,value
fvcorr,18,,Estimated Ideal Time,5.381s (66.7%)
fvcorr,18,,OpenMP Potential Gain,0.399s (4.9%)
fvcorr,18,,Total Thread Count,18
fvcorr,18,,Thread Oversubscription,0s (0.0% of CPU Time)
fvcorr,18,,Wait Time with poor CPU Utilization,20.736s (100.0% of Wait Time)
fvcorr,18,,Spin and Overhead Time,28.974s (25.7% of CPU Time)
fvcorr,18,,Application Command Line,"euler3d_cpu ""../../data/cfd/fvcorr.domn.097K"""
fvcorr,18,,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
fvcorr,18,,Computer Name,quartz1822
fvcorr,18,,Result Size,21614857
fvcorr,18,,Collection start time,02:51:28 22/04/2021 UTC
fvcorr,18,,Collection stop time,02:51:36 22/04/2021 UTC
fvcorr,18,,Collector Type,User-mode sampling and tracing
fvcorr,18,,Name,Intel(R) Xeon(R) Processor code named Broadwell
fvcorr,18,,Frequency,2095147090
fvcorr,18,,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
fvcorr,18,,Metric Name,Metric Value
fvcorr,18,,Elapsed Time,6.331979
fvcorr,18,,SP GFLOPS,37.751289
fvcorr,18,,DP GFLOPS,0.0
fvcorr,18,,x87 GFLOPS,0.0
fvcorr,18,,CPI Rate,0.655120
fvcorr,18,,Average CPU Frequency,2625755003.444584
fvcorr,18,,Total Thread Count,18
fvcorr,18,,Effective Physical Core Utilization,35.7% (12.842 out of 36)
fvcorr,18,,Effective Logical Core Utilization,18.0% (12.933 out of 72)
fvcorr,18,,Serial Time (outside parallel regions),1.606s (25.4%)
fvcorr,18,,Parallel Region Time,4.726s (74.6%)
fvcorr,18,,Estimated Ideal Time,4.472s (70.6%)
fvcorr,18,,OpenMP Potential Gain,0.254s (4.0%)
fvcorr,18,,Memory Bound,36.4
fvcorr,18,,Cache Bound,9.8
fvcorr,18,,DRAM Bound,2.9
fvcorr,18,,NUMA: % of Remote Accesses,0.0
fvcorr,18,,Vectorization,100.0
fvcorr,18,,SP FLOPs,22.4
fvcorr,18,,Packed,100.0
fvcorr,18,,128-bit,100.0
fvcorr,18,,256-bit,0.0
fvcorr,18,,Scalar,0.0
fvcorr,18,,DP FLOPs,0.0
fvcorr,18,,Packed,0.0
fvcorr,18,,128-bit,0.0
fvcorr,18,,256-bit,0.0
fvcorr,18,,Scalar,0.0
fvcorr,18,,x87 FLOPs,0.0
fvcorr,18,,Non-FP,77.6
fvcorr,18,,FP Arith/Mem Rd Instr. Ratio,0.963059
fvcorr,18,,FP Arith/Mem Wr Instr. Ratio,2.300697
fvcorr,18,,Application Command Line,"euler3d_cpu ""../../data/cfd/fvcorr.domn.097K"""
fvcorr,18,,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
fvcorr,18,,Computer Name,quartz1822
fvcorr,18,,Result Size,50368135
fvcorr,18,,Collection start time,02:51:56 22/04/2021 UTC
fvcorr,18,,Collection stop time,02:52:03 22/04/2021 UTC
fvcorr,18,,Collector Type,Driverless Perf per-process sampling
fvcorr,18,,Name,Intel(R) Xeon(R) Processor code named Broadwell
fvcorr,18,,Frequency,2095147111
fvcorr,18,,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
fvcorr,9,,Metric Name,Metric Value
fvcorr,9,,Elapsed Time,10.993850
fvcorr,9,,Paused Time,0.0
fvcorr,9,,Effective CPU Utilization,9.1% (6.540 out of 72 logical CPUs)
fvcorr,9,,OpenMP Analysis. Collection Time,10.993850
fvcorr,9,,Serial Time (outside parallel regions),2.106s (19.2%)
fvcorr,9,,Parallel Region Time,8.888s (80.8%)
fvcorr,9,,Estimated Ideal Time,8.669s (78.8%)
fvcorr,9,,OpenMP Potential Gain,0.220s (2.0%)
fvcorr,9,,Total Thread Count,9
fvcorr,9,,Thread Oversubscription,0s (0.0% of CPU Time)
fvcorr,9,,Wait Time with poor CPU Utilization,9.066s (100.0% of Wait Time)
fvcorr,9,,Spin and Overhead Time,13.172s (15.5% of CPU Time)
fvcorr,9,,Application Command Line,"euler3d_cpu ""../../data/cfd/fvcorr.domn.097K"""
fvcorr,9,,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
fvcorr,9,,Computer Name,quartz1822
fvcorr,9,,Result Size,20626585
fvcorr,9,,Collection start time,02:52:25 22/04/2021 UTC
fvcorr,9,,Collection stop time,02:52:37 22/04/2021 UTC
fvcorr,9,,Collector Type,User-mode sampling and tracing
fvcorr,9,,Name,Intel(R) Xeon(R) Processor code named Broadwell
fvcorr,9,,Frequency,2095146977
fvcorr,9,,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
fvcorr,9,,Metric Name,Metric Value
fvcorr,9,,Elapsed Time,9.464488
fvcorr,9,,SP GFLOPS,25.522813
fvcorr,9,,DP GFLOPS,0.0
fvcorr,9,,x87 GFLOPS,0.0
fvcorr,9,,CPI Rate,0.596207
fvcorr,9,,Average CPU Frequency,2809222259.831809
fvcorr,9,,Total Thread Count,9
fvcorr,9,,Effective Physical Core Utilization,20.5% (7.397 out of 36)
fvcorr,9,,Effective Logical Core Utilization,10.3% (7.427 out of 72)
fvcorr,9,,Serial Time (outside parallel regions),1.501s (15.9%)
fvcorr,9,,Parallel Region Time,7.963s (84.1%)
fvcorr,9,,Estimated Ideal Time,7.745s (81.8%)
fvcorr,9,,OpenMP Potential Gain,0.218s (2.3%)
fvcorr,9,,Memory Bound,35.2
fvcorr,9,,Cache Bound,9.3
fvcorr,9,,DRAM Bound,2.6
fvcorr,9,,NUMA: % of Remote Accesses,0.0
fvcorr,9,,Vectorization,100.0
fvcorr,9,,SP FLOPs,23.8
fvcorr,9,,Packed,100.0
fvcorr,9,,128-bit,100.0
fvcorr,9,,256-bit,0.0
fvcorr,9,,Scalar,0.0
fvcorr,9,,DP FLOPs,0.0
fvcorr,9,,Packed,0.0
fvcorr,9,,128-bit,0.0
fvcorr,9,,256-bit,0.0
fvcorr,9,,Scalar,0.0
fvcorr,9,,x87 FLOPs,0.0
fvcorr,9,,Non-FP,76.2
fvcorr,9,,FP Arith/Mem Rd Instr. Ratio,1.036424
fvcorr,9,,FP Arith/Mem Wr Instr. Ratio,2.601205
fvcorr,9,,Application Command Line,"euler3d_cpu ""../../data/cfd/fvcorr.domn.097K"""
fvcorr,9,,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
fvcorr,9,,Computer Name,quartz1822
fvcorr,9,,Result Size,46712713
fvcorr,9,,Collection start time,02:52:54 22/04/2021 UTC
fvcorr,9,,Collection stop time,02:53:03 22/04/2021 UTC
fvcorr,9,,Collector Type,Driverless Perf per-process sampling
fvcorr,9,,Name,Intel(R) Xeon(R) Processor code named Broadwell
fvcorr,9,,Frequency,2095146998
fvcorr,9,,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
fvcorr,4,,Metric Name,Metric Value
fvcorr,4,,Elapsed Time,18.588450
fvcorr,4,,Paused Time,0.0
fvcorr,4,,Effective CPU Utilization,4.8% (3.440 out of 72 logical CPUs)
fvcorr,4,,OpenMP Analysis. Collection Time,18.588450
fvcorr,4,,Serial Time (outside parallel regions),1.972s (10.6%)
fvcorr,4,,Parallel Region Time,16.616s (89.4%)
fvcorr,4,,Estimated Ideal Time,16.426s (88.4%)
fvcorr,4,,OpenMP Potential Gain,0.190s (1.0%)
fvcorr,4,,Total Thread Count,4
fvcorr,4,,Thread Oversubscription,0s (0.0% of CPU Time)
fvcorr,4,,Wait Time with poor CPU Utilization,3.088s (100.0% of Wait Time)
fvcorr,4,,Spin and Overhead Time,5.435s (7.8% of CPU Time)
fvcorr,4,,Application Command Line,"euler3d_cpu ""../../data/cfd/fvcorr.domn.097K"""
fvcorr,4,,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
fvcorr,4,,Computer Name,quartz1822
fvcorr,4,,Result Size,20160918
fvcorr,4,,Collection start time,02:53:25 22/04/2021 UTC
fvcorr,4,,Collection stop time,02:53:43 22/04/2021 UTC
fvcorr,4,,Collector Type,User-mode sampling and tracing
fvcorr,4,,Name,Intel(R) Xeon(R) Processor code named Broadwell
fvcorr,4,,Frequency,2095146969
fvcorr,4,,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
fvcorr,4,,Metric Name,Metric Value
fvcorr,4,,Elapsed Time,17.753160
fvcorr,4,,SP GFLOPS,13.971618
fvcorr,4,,DP GFLOPS,0.0
fvcorr,4,,x87 GFLOPS,0.0
fvcorr,4,,CPI Rate,0.596699
fvcorr,4,,Average CPU Frequency,3114031979.527042
fvcorr,4,,Total Thread Count,4
fvcorr,4,,Effective Physical Core Utilization,10.1% (3.618 out of 36)
fvcorr,4,,Effective Logical Core Utilization,5.0% (3.618 out of 72)
fvcorr,4,,Serial Time (outside parallel regions),1.496s (8.4%)
fvcorr,4,,Parallel Region Time,16.258s (91.6%)
fvcorr,4,,Estimated Ideal Time,16.084s (90.6%)
fvcorr,4,,OpenMP Potential Gain,0.174s (1.0%)
fvcorr,4,,Memory Bound,37.0
fvcorr,4,,Cache Bound,6.8
fvcorr,4,,DRAM Bound,5.7
fvcorr,4,,NUMA: % of Remote Accesses,0.0
fvcorr,4,,Vectorization,100.0
fvcorr,4,,SP FLOPs,25.0
fvcorr,4,,Packed,100.0
fvcorr,4,,128-bit,100.0
fvcorr,4,,256-bit,0.0
fvcorr,4,,Scalar,0.0
fvcorr,4,,DP FLOPs,0.0
fvcorr,4,,Packed,0.0
fvcorr,4,,128-bit,0.0
fvcorr,4,,256-bit,0.0
fvcorr,4,,Scalar,0.0
fvcorr,4,,x87 FLOPs,0.0
fvcorr,4,,Non-FP,75.0
fvcorr,4,,FP Arith/Mem Rd Instr. Ratio,1.102986
fvcorr,4,,FP Arith/Mem Wr Instr. Ratio,2.796754
fvcorr,4,,Application Command Line,"euler3d_cpu ""../../data/cfd/fvcorr.domn.097K"""
fvcorr,4,,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
fvcorr,4,,Computer Name,quartz1822
fvcorr,4,,Result Size,42683113
fvcorr,4,,Collection start time,02:54:00 22/04/2021 UTC
fvcorr,4,,Collection stop time,02:54:18 22/04/2021 UTC
fvcorr,4,,Collector Type,Driverless Perf per-process sampling
fvcorr,4,,Name,Intel(R) Xeon(R) Processor code named Broadwell
fvcorr,4,,Frequency,2095147055
fvcorr,4,,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
missile,36,,Metric Name,Metric Value
missile,36,,Elapsed Time,12.547068
missile,36,,Paused Time,0.0
missile,36,,Effective CPU Utilization,25.6% (18.459 out of 72 logical CPUs)
missile,36,,OpenMP Analysis. Collection Time,12.547068
missile,36,,Serial Time (outside parallel regions),4.862s (38.8%)
missile,36,,Parallel Region Time,7.685s (61.2%)
missile,36,,Estimated Ideal Time,7.078s (56.4%)
missile,36,,OpenMP Potential Gain,0.607s (4.8%)
missile,36,,Total Thread Count,36
missile,36,,Thread Oversubscription,0s (0.0% of CPU Time)
missile,36,,Wait Time with poor CPU Utilization,102.200s (100.0% of Wait Time)
missile,36,,Spin and Overhead Time,64.791s (22.0% of CPU Time)
missile,36,,Application Command Line,"euler3d_cpu ""../../data/cfd/missile.domn.0.2M"""
missile,36,,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
missile,36,,Computer Name,quartz1822
missile,36,,Result Size,26873970
missile,36,,Collection start time,02:55:30 22/04/2021 UTC
missile,36,,Collection stop time,02:55:43 22/04/2021 UTC
missile,36,,Collector Type,User-mode sampling and tracing
missile,36,,Name,Intel(R) Xeon(R) Processor code named Broadwell
missile,36,,Frequency,2095147084
missile,36,,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
missile,36,,Metric Name,Metric Value
missile,36,,Elapsed Time,9.725815
missile,36,,SP GFLOPS,58.742724
missile,36,,DP GFLOPS,0.0
missile,36,,x87 GFLOPS,0.0
missile,36,,CPI Rate,0.762716
missile,36,,Average CPU Frequency,2599451254.669011
missile,36,,Total Thread Count,36
missile,36,,Effective Physical Core Utilization,64.5% (23.206 out of 36)
missile,36,,Effective Logical Core Utilization,33.0% (23.735 out of 72)
missile,36,,Serial Time (outside parallel regions),2.982s (30.7%)
missile,36,,Parallel Region Time,6.744s (69.3%)
missile,36,,Estimated Ideal Time,6.346s (65.2%)
missile,36,,OpenMP Potential Gain,0.398s (4.1%)
missile,36,,Memory Bound,40.4
missile,36,,Cache Bound,11.4
missile,36,,DRAM Bound,3.8
missile,36,,NUMA: % of Remote Accesses,0.0
missile,36,,Vectorization,100.0
missile,36,,SP FLOPs,22.6
missile,36,,Packed,100.0
missile,36,,128-bit,100.0
missile,36,,256-bit,0.0
missile,36,,Scalar,0.0
missile,36,,DP FLOPs,0.0
missile,36,,Packed,0.0
missile,36,,128-bit,0.0
missile,36,,256-bit,0.0
missile,36,,Scalar,0.0
missile,36,,x87 FLOPs,0.0
missile,36,,Non-FP,77.4
