vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,2048,Parallel Region Time,0.005s (2.5%)
hpc,18,2048,Estimated Ideal Time,0.001s (0.8%)
hpc,18,2048,OpenMP Potential Gain,0.003s (1.8%)
hpc,18,2048,Cache Bound,18.6
hpc,18,2048,DRAM Bound,0.0
hpc,18,2048,NUMA: % of Remote Accesses,0.0
hpc,18,2048,Vectorization,0.0
hpc,18,2048,SP FLOPs,0.0
hpc,18,2048,Packed,0.0
hpc,18,2048,128-bit,0.0
hpc,18,2048,256-bit,0.0
hpc,18,2048,Scalar,0.0
hpc,18,2048,DP FLOPs,0.0
hpc,18,2048,Packed,0.0
hpc,18,2048,128-bit,0.0
hpc,18,2048,256-bit,0.0
hpc,18,2048,Scalar,0.0
hpc,18,2048,x87 FLOPs,0.0
hpc,18,2048,Non-FP,100.0
hpc,18,2048,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,2048,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,2048,Application Command Line,"backprop ""2048"""
hpc,18,2048,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,2048,Computer Name,quartz2744
hpc,18,2048,Result Size,3648308
hpc,18,2048,Collection start time,20:48:58 21/04/2021 UTC
hpc,18,2048,Collection stop time,20:48:59 21/04/2021 UTC
hpc,18,2048,Collector Type,Driverless Perf per-process sampling
hpc,18,2048,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,2048,Frequency,2095149274
hpc,18,2048,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,9,2048,Metric Name,Metric Value
tr,9,2048,Elapsed Time,0.202195
tr,9,2048,Paused Time,0.0
tr,9,2048,Effective CPU Utilization,0.1% (0.052 out of 72 logical CPUs)
tr,9,2048,OpenMP Analysis. Collection Time,0.202195
tr,9,2048,Serial Time (outside parallel regions),0.188s (93.1%)
tr,9,2048,Parallel Region Time,0.014s (6.9%)
tr,9,2048,Estimated Ideal Time,0.007s (3.4%)
tr,9,2048,OpenMP Potential Gain,0.007s (3.5%)
tr,9,2048,Total Thread Count,9
tr,9,2048,Thread Oversubscription,0s (0.0% of CPU Time)
tr,9,2048,Wait Time with poor CPU Utilization,0.027s (100.0% of Wait Time)
tr,9,2048,Spin and Overhead Time,0.310s (96.9% of CPU Time)
tr,9,2048,Application Command Line,"backprop ""2048"""
tr,9,2048,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,9,2048,Computer Name,quartz2744
tr,9,2048,Result Size,3625962
tr,9,2048,Collection start time,20:49:16 21/04/2021 UTC
tr,9,2048,Collection stop time,20:49:17 21/04/2021 UTC
tr,9,2048,Collector Type,User-mode sampling and tracing
tr,9,2048,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,9,2048,Frequency,2095148429
tr,9,2048,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,2048,Metric Name,Metric Value
hpc,9,2048,Elapsed Time,0.140107
hpc,9,2048,SP GFLOPS,0.0
hpc,9,2048,DP GFLOPS,0.0
hpc,9,2048,x87 GFLOPS,0.0
hpc,9,2048,CPI Rate,1.315789
hpc,9,2048,Average CPU Frequency,3081098475.000000
hpc,9,2048,Total Thread Count,9
hpc,9,2048,Effective Physical Core Utilization,2.4% (0.858 out of 36)
hpc,9,2048,Effective Logical Core Utilization,0.8% (0.572 out of 72)
hpc,9,2048,Serial Time (outside parallel regions),0.134s (95.5%)
hpc,9,2048,Parallel Region Time,0.006s (4.5%)
hpc,9,2048,Estimated Ideal Time,0.002s (1.8%)
hpc,9,2048,OpenMP Potential Gain,0.004s (2.7%)
hpc,9,2048,Memory Bound,17.7
hpc,9,2048,Cache Bound,34.3
hpc,9,2048,DRAM Bound,34.3
hpc,9,2048,NUMA: % of Remote Accesses,0.0
hpc,9,2048,Vectorization,0.0
hpc,9,2048,SP FLOPs,0.0
hpc,9,2048,Packed,0.0
hpc,9,2048,128-bit,0.0
hpc,9,2048,256-bit,0.0
hpc,9,2048,Scalar,0.0
hpc,9,2048,DP FLOPs,0.0
hpc,9,2048,Packed,0.0
hpc,9,2048,128-bit,0.0
hpc,9,2048,256-bit,0.0
hpc,9,2048,Scalar,0.0
hpc,9,2048,x87 FLOPs,0.0
hpc,9,2048,Non-FP,100.0
hpc,9,2048,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,2048,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,2048,Application Command Line,"backprop ""2048"""
hpc,9,2048,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,2048,Computer Name,quartz2744
hpc,9,2048,Result Size,3681544
hpc,9,2048,Collection start time,20:49:31 21/04/2021 UTC
hpc,9,2048,Collection stop time,20:49:31 21/04/2021 UTC
hpc,9,2048,Collector Type,Driverless Perf per-process sampling
hpc,9,2048,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,2048,Frequency,2095146963
hpc,9,2048,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,4,2048,Metric Name,Metric Value
tr,4,2048,Elapsed Time,0.136758
tr,4,2048,Paused Time,0.0
tr,4,2048,Effective CPU Utilization,0.0% (0.000 out of 72 logical CPUs)
tr,4,2048,OpenMP Analysis. Collection Time,0.136758
tr,4,2048,Serial Time (outside parallel regions),0.122s (89.3%)
tr,4,2048,Parallel Region Time,0.015s (10.7%)
tr,4,2048,Estimated Ideal Time,0.010s (7.3%)
tr,4,2048,OpenMP Potential Gain,0.005s (3.4%)
tr,4,2048,Total Thread Count,4
tr,4,2048,Thread Oversubscription,0s (0.0% of CPU Time)
tr,4,2048,Wait Time with poor CPU Utilization,0.001s (100.0% of Wait Time)
tr,4,2048,Spin and Overhead Time,0.090s (100.0% of CPU Time)
tr,4,2048,Application Command Line,"backprop ""2048"""
tr,4,2048,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,4,2048,Computer Name,quartz2744
tr,4,2048,Result Size,3600257
tr,4,2048,Collection start time,20:49:49 21/04/2021 UTC
tr,4,2048,Collection stop time,20:49:50 21/04/2021 UTC
tr,4,2048,Collector Type,User-mode sampling and tracing
tr,4,2048,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,4,2048,Frequency,2095147279
tr,4,2048,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,2048,Metric Name,Metric Value
hpc,4,2048,Elapsed Time,0.101856
hpc,4,2048,SP GFLOPS,0.0
hpc,4,2048,DP GFLOPS,0.0
hpc,4,2048,x87 GFLOPS,0.0
hpc,4,2048,CPI Rate,1.100000
hpc,4,2048,Average CPU Frequency,2880828656.750000
hpc,4,2048,Total Thread Count,4
hpc,4,2048,Effective Physical Core Utilization,1.9% (0.689 out of 36)
hpc,4,2048,Effective Logical Core Utilization,0.5% (0.344 out of 72)
hpc,4,2048,Serial Time (outside parallel regions),0.098s (96.4%)
hpc,4,2048,Parallel Region Time,0.004s (3.6%)
hpc,4,2048,Estimated Ideal Time,0.002s (1.7%)
hpc,4,2048,OpenMP Potential Gain,0.002s (1.9%)
hpc,4,2048,Cache Bound,77.9
hpc,4,2048,DRAM Bound,77.9
hpc,4,2048,NUMA: % of Remote Accesses,0.0
hpc,4,2048,Vectorization,0.0
hpc,4,2048,SP FLOPs,0.0
hpc,4,2048,Packed,0.0
hpc,4,2048,128-bit,0.0
hpc,4,2048,256-bit,0.0
hpc,4,2048,Scalar,0.0
hpc,4,2048,DP FLOPs,0.0
hpc,4,2048,Packed,0.0
hpc,4,2048,128-bit,0.0
hpc,4,2048,256-bit,0.0
hpc,4,2048,Scalar,0.0
hpc,4,2048,x87 FLOPs,0.0
hpc,4,2048,Non-FP,100.0
hpc,4,2048,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,2048,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,2048,Application Command Line,"backprop ""2048"""
hpc,4,2048,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,2048,Computer Name,quartz2744
hpc,4,2048,Result Size,3511328
hpc,4,2048,Collection start time,20:50:04 21/04/2021 UTC
hpc,4,2048,Collection stop time,20:50:04 21/04/2021 UTC
hpc,4,2048,Collector Type,Driverless Perf per-process sampling
hpc,4,2048,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,2048,Frequency,2095148114
hpc,4,2048,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,36,4096,Metric Name,Metric Value
tr,36,4096,Elapsed Time,0.416714
tr,36,4096,Paused Time,0.0
tr,36,4096,Effective CPU Utilization,0.1% (0.048 out of 72 logical CPUs)
tr,36,4096,OpenMP Analysis. Collection Time,0.416714
tr,36,4096,Serial Time (outside parallel regions),0.390s (93.5%)
tr,36,4096,Parallel Region Time,0.027s (6.5%)
tr,36,4096,Estimated Ideal Time,0.015s (3.6%)
tr,36,4096,OpenMP Potential Gain,0.012s (2.9%)
tr,36,4096,Total Thread Count,36
tr,36,4096,Thread Oversubscription,0s (0.0% of CPU Time)
tr,36,4096,Wait Time with poor CPU Utilization,1.967s (100.0% of Wait Time)
tr,36,4096,Spin and Overhead Time,3.640s (99.5% of CPU Time)
tr,36,4096,Application Command Line,"backprop ""4096"""
tr,36,4096,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,36,4096,Computer Name,quartz2744
tr,36,4096,Result Size,3875158
tr,36,4096,Collection start time,20:50:22 21/04/2021 UTC
tr,36,4096,Collection stop time,20:50:23 21/04/2021 UTC
tr,36,4096,Collector Type,User-mode sampling and tracing
tr,36,4096,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,36,4096,Frequency,2095147520
tr,36,4096,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,4096,Metric Name,Metric Value
hpc,36,4096,Elapsed Time,0.259988
hpc,36,4096,SP GFLOPS,0.0
hpc,36,4096,DP GFLOPS,0.0
hpc,36,4096,x87 GFLOPS,0.0
hpc,36,4096,CPI Rate,1.806452
hpc,36,4096,Average CPU Frequency,3259120638.666667
hpc,36,4096,Total Thread Count,36
hpc,36,4096,Effective Physical Core Utilization,2.9% (1.041 out of 36)
hpc,36,4096,Effective Logical Core Utilization,1.0% (0.694 out of 72)
hpc,36,4096,Serial Time (outside parallel regions),0.257s (98.7%)
hpc,36,4096,Parallel Region Time,0.003s (1.3%)
hpc,36,4096,Estimated Ideal Time,0.001s (0.5%)
hpc,36,4096,OpenMP Potential Gain,0.002s (0.9%)
hpc,36,4096,Memory Bound,53.9
hpc,36,4096,Cache Bound,30.6
hpc,36,4096,DRAM Bound,0.0
hpc,36,4096,NUMA: % of Remote Accesses,0.0
hpc,36,4096,Vectorization,0.0
hpc,36,4096,SP FLOPs,0.0
hpc,36,4096,Packed,0.0
hpc,36,4096,128-bit,0.0
hpc,36,4096,256-bit,0.0
hpc,36,4096,Scalar,0.0
hpc,36,4096,DP FLOPs,0.0
hpc,36,4096,Packed,0.0
hpc,36,4096,128-bit,0.0
hpc,36,4096,256-bit,0.0
hpc,36,4096,Scalar,0.0
hpc,36,4096,x87 FLOPs,0.0
hpc,36,4096,Non-FP,100.0
hpc,36,4096,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,36,4096,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,36,4096,Application Command Line,"backprop ""4096"""
hpc,36,4096,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,36,4096,Computer Name,quartz2744
hpc,36,4096,Result Size,3716779
hpc,36,4096,Collection start time,20:50:37 21/04/2021 UTC
hpc,36,4096,Collection stop time,20:50:38 21/04/2021 UTC
hpc,36,4096,Collector Type,Driverless Perf per-process sampling
hpc,36,4096,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,36,4096,Frequency,2095148982
hpc,36,4096,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,18,4096,Metric Name,Metric Value
tr,18,4096,Elapsed Time,0.273036
tr,18,4096,Paused Time,0.0
tr,18,4096,Effective CPU Utilization,0.0% (0.000 out of 72 logical CPUs)
tr,18,4096,OpenMP Analysis. Collection Time,0.273036
tr,18,4096,Serial Time (outside parallel regions),0.259s (94.7%)
tr,18,4096,Parallel Region Time,0.014s (5.3%)
tr,18,4096,Estimated Ideal Time,0.006s (2.4%)
tr,18,4096,OpenMP Potential Gain,0.008s (2.9%)
tr,18,4096,Total Thread Count,18
tr,18,4096,Thread Oversubscription,0s (0.0% of CPU Time)
tr,18,4096,Wait Time with poor CPU Utilization,0.305s (100.0% of Wait Time)
tr,18,4096,Spin and Overhead Time,0.990s (100.0% of CPU Time)
tr,18,4096,Application Command Line,"backprop ""4096"""
tr,18,4096,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,18,4096,Computer Name,quartz2744
tr,18,4096,Result Size,3757773
tr,18,4096,Collection start time,20:50:56 21/04/2021 UTC
tr,18,4096,Collection stop time,20:50:56 21/04/2021 UTC
tr,18,4096,Collector Type,User-mode sampling and tracing
tr,18,4096,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,18,4096,Frequency,2095147228
tr,18,4096,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,4096,Metric Name,Metric Value
hpc,18,4096,Elapsed Time,0.172576
hpc,18,4096,SP GFLOPS,0.0
hpc,18,4096,DP GFLOPS,0.0
hpc,18,4096,x87 GFLOPS,0.0
hpc,18,4096,CPI Rate,0.882353
hpc,18,4096,Average CPU Frequency,3142721326.500000
hpc,18,4096,Total Thread Count,18
hpc,18,4096,Effective Physical Core Utilization,1.9% (0.690 out of 36)
hpc,18,4096,Effective Logical Core Utilization,0.8% (0.552 out of 72)
hpc,18,4096,Serial Time (outside parallel regions),0.169s (97.7%)
hpc,18,4096,Parallel Region Time,0.004s (2.3%)
hpc,18,4096,Estimated Ideal Time,0.001s (0.6%)
hpc,18,4096,OpenMP Potential Gain,0.003s (1.7%)
hpc,18,4096,Memory Bound,40.4
hpc,18,4096,Cache Bound,100.0
hpc,18,4096,DRAM Bound,0.0
hpc,18,4096,NUMA: % of Remote Accesses,0.0
hpc,18,4096,Vectorization,0.0
hpc,18,4096,SP FLOPs,0.0
hpc,18,4096,Packed,0.0
hpc,18,4096,128-bit,0.0
hpc,18,4096,256-bit,0.0
hpc,18,4096,Scalar,0.0
hpc,18,4096,DP FLOPs,0.0
hpc,18,4096,Packed,0.0
hpc,18,4096,128-bit,0.0
hpc,18,4096,256-bit,0.0
hpc,18,4096,Scalar,0.0
hpc,18,4096,x87 FLOPs,0.0
hpc,18,4096,Non-FP,0.0
hpc,18,4096,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,4096,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,4096,Application Command Line,"backprop ""4096"""
hpc,18,4096,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,4096,Computer Name,quartz2744
hpc,18,4096,Result Size,3545607
hpc,18,4096,Collection start time,20:51:10 21/04/2021 UTC
hpc,18,4096,Collection stop time,20:51:11 21/04/2021 UTC
hpc,18,4096,Collector Type,Driverless Perf per-process sampling
hpc,18,4096,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,4096,Frequency,2095147551
hpc,18,4096,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,9,4096,Metric Name,Metric Value
tr,9,4096,Elapsed Time,0.173415
tr,9,4096,Paused Time,0.0
tr,9,4096,Effective CPU Utilization,0.0% (0.000 out of 72 logical CPUs)
tr,9,4096,OpenMP Analysis. Collection Time,0.173415
tr,9,4096,Serial Time (outside parallel regions),0.163s (94.1%)
tr,9,4096,Parallel Region Time,0.010s (5.9%)
tr,9,4096,Estimated Ideal Time,0.003s (1.6%)
tr,9,4096,OpenMP Potential Gain,0.007s (4.3%)
tr,9,4096,Total Thread Count,9
tr,9,4096,Thread Oversubscription,0s (0.0% of CPU Time)
tr,9,4096,Wait Time with poor CPU Utilization,0.026s (100.0% of Wait Time)
tr,9,4096,Spin and Overhead Time,0.310s (100.0% of CPU Time)
tr,9,4096,Application Command Line,"backprop ""4096"""
tr,9,4096,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,9,4096,Computer Name,quartz2744
tr,9,4096,Result Size,3594577
tr,9,4096,Collection start time,20:51:27 21/04/2021 UTC
tr,9,4096,Collection stop time,20:51:28 21/04/2021 UTC
tr,9,4096,Collector Type,User-mode sampling and tracing
tr,9,4096,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,9,4096,Frequency,2095148663
tr,9,4096,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,4096,Metric Name,Metric Value
hpc,9,4096,Elapsed Time,0.144851
hpc,9,4096,SP GFLOPS,0.0
hpc,9,4096,DP GFLOPS,0.0
hpc,9,4096,x87 GFLOPS,0.0
hpc,9,4096,CPI Rate,1.238095
hpc,9,4096,Average CPU Frequency,3890987768.571429
hpc,9,4096,Total Thread Count,9
hpc,9,4096,Effective Physical Core Utilization,2.8% (1.012 out of 36)
hpc,9,4096,Effective Logical Core Utilization,0.6% (0.450 out of 72)
hpc,9,4096,Serial Time (outside parallel regions),0.140s (96.5%)
hpc,9,4096,Parallel Region Time,0.005s (3.5%)
hpc,9,4096,Estimated Ideal Time,0.002s (1.1%)
hpc,9,4096,OpenMP Potential Gain,0.003s (2.4%)
hpc,9,4096,Cache Bound,65.9
hpc,9,4096,DRAM Bound,65.9
hpc,9,4096,NUMA: % of Remote Accesses,0.0
hpc,9,4096,Vectorization,0.0
hpc,9,4096,SP FLOPs,0.0
hpc,9,4096,Packed,0.0
hpc,9,4096,128-bit,0.0
hpc,9,4096,256-bit,0.0
hpc,9,4096,Scalar,0.0
hpc,9,4096,DP FLOPs,0.0
hpc,9,4096,Packed,0.0
hpc,9,4096,128-bit,0.0
hpc,9,4096,256-bit,0.0
hpc,9,4096,Scalar,0.0
hpc,9,4096,x87 FLOPs,0.0
hpc,9,4096,Non-FP,100.0
hpc,9,4096,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,4096,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,4096,Application Command Line,"backprop ""4096"""
hpc,9,4096,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,4096,Computer Name,quartz2744
hpc,9,4096,Result Size,3607379
hpc,9,4096,Collection start time,20:51:41 21/04/2021 UTC
hpc,9,4096,Collection stop time,20:51:41 21/04/2021 UTC
hpc,9,4096,Collector Type,Driverless Perf per-process sampling
hpc,9,4096,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,4096,Frequency,2095147260
hpc,9,4096,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,4,4096,Metric Name,Metric Value
tr,4,4096,Elapsed Time,0.129983
tr,4,4096,Paused Time,0.0
tr,4,4096,Effective CPU Utilization,0.0% (0.000 out of 72 logical CPUs)
tr,4,4096,OpenMP Analysis. Collection Time,0.129983
tr,4,4096,Serial Time (outside parallel regions),0.116s (89.4%)
tr,4,4096,Parallel Region Time,0.014s (10.6%)
tr,4,4096,Estimated Ideal Time,0.010s (7.5%)
tr,4,4096,OpenMP Potential Gain,0.004s (3.1%)
tr,4,4096,Total Thread Count,4
tr,4,4096,Thread Oversubscription,0s (0.0% of CPU Time)
