vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,12864,Frequency,2095148321
hpc,36,12864,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,18,12864,Metric Name,Metric Value
tr,18,12864,Elapsed Time,1.384292
tr,18,12864,Paused Time,0.0
tr,18,12864,Effective CPU Utilization,0.0% (0.017 out of 72 logical CPUs)
tr,18,12864,OpenMP Analysis. Collection Time,1.384292
tr,18,12864,Serial Time (outside parallel regions),1.303s (94.1%)
tr,18,12864,Parallel Region Time,0.082s (5.9%)
tr,18,12864,Estimated Ideal Time,0.028s (2.0%)
tr,18,12864,OpenMP Potential Gain,0.053s (3.9%)
tr,18,12864,Total Thread Count,100
tr,18,12864,Thread Oversubscription,13.840s (99.6% of CPU Time)
tr,18,12864,Wait Time with poor CPU Utilization,36.246s (100.0% of Wait Time)
tr,18,12864,Spin and Overhead Time,13.870s (99.9% of CPU Time)
tr,18,12864,Application Command Line,"srad2 ""128"" ""64"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""18"""
tr,18,12864,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,18,12864,Computer Name,quartz1453
tr,18,12864,Result Size,5103826
tr,18,12864,Collection start time,20:58:25 22/04/2021 UTC
tr,18,12864,Collection stop time,20:58:27 22/04/2021 UTC
tr,18,12864,Collector Type,User-mode sampling and tracing
tr,18,12864,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,18,12864,Frequency,2095146554
tr,18,12864,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,12864,Metric Name,Metric Value
hpc,18,12864,Elapsed Time,0.090338
hpc,18,12864,SP GFLOPS,0.0
hpc,18,12864,DP GFLOPS,0.0
hpc,18,12864,x87 GFLOPS,0.0
hpc,18,12864,CPI Rate,0.875000
hpc,18,12864,Average CPU Frequency,2933205900.800000
hpc,18,12864,Total Thread Count,1
hpc,18,12864,Effective Physical Core Utilization,0.4% (0.139 out of 36)
hpc,18,12864,Effective Logical Core Utilization,0.4% (0.277 out of 72)
hpc,18,12864,Memory Bound,0.0
hpc,18,12864,Cache Bound,0.0
hpc,18,12864,DRAM Bound,0.0
hpc,18,12864,NUMA: % of Remote Accesses,0.0
hpc,18,12864,Vectorization,0.0
hpc,18,12864,SP FLOPs,0.0
hpc,18,12864,Packed,0.0
hpc,18,12864,128-bit,0.0
hpc,18,12864,256-bit,0.0
hpc,18,12864,Scalar,0.0
hpc,18,12864,DP FLOPs,0.0
hpc,18,12864,Packed,0.0
hpc,18,12864,128-bit,0.0
hpc,18,12864,256-bit,0.0
hpc,18,12864,Scalar,0.0
hpc,18,12864,x87 FLOPs,0.0
hpc,18,12864,Non-FP,0.0
hpc,18,12864,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,12864,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,12864,Application Command Line,"srad2 ""100"" ""0.5"" ""128"" ""64"" ""128"" ""64"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""18"""
hpc,18,12864,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,12864,Computer Name,quartz1453
hpc,18,12864,Result Size,3417542
hpc,18,12864,Collection start time,20:58:43 22/04/2021 UTC
hpc,18,12864,Collection stop time,20:58:43 22/04/2021 UTC
hpc,18,12864,Collector Type,Driverless Perf per-process sampling
hpc,18,12864,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,12864,Frequency,2095147072
hpc,18,12864,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,9,12864,Metric Name,Metric Value
tr,9,12864,Elapsed Time,1.177225
tr,9,12864,Paused Time,0.0
tr,9,12864,Effective CPU Utilization,0.0% (0.010 out of 72 logical CPUs)
tr,9,12864,OpenMP Analysis. Collection Time,1.177225
tr,9,12864,Serial Time (outside parallel regions),1.102s (93.6%)
tr,9,12864,Parallel Region Time,0.075s (6.4%)
tr,9,12864,Estimated Ideal Time,0.017s (1.5%)
tr,9,12864,OpenMP Potential Gain,0.058s (4.9%)
tr,9,12864,Total Thread Count,100
tr,9,12864,Thread Oversubscription,14.180s (99.6% of CPU Time)
tr,9,12864,Wait Time with poor CPU Utilization,29.748s (100.0% of Wait Time)
tr,9,12864,Spin and Overhead Time,14.220s (99.9% of CPU Time)
tr,9,12864,Application Command Line,"srad2 ""128"" ""64"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""9"""
tr,9,12864,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,9,12864,Computer Name,quartz1453
tr,9,12864,Result Size,4979488
tr,9,12864,Collection start time,20:58:57 22/04/2021 UTC
tr,9,12864,Collection stop time,20:58:58 22/04/2021 UTC
tr,9,12864,Collector Type,User-mode sampling and tracing
tr,9,12864,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,9,12864,Frequency,2095147385
tr,9,12864,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,12864,Metric Name,Metric Value
hpc,9,12864,Elapsed Time,0.076987
hpc,9,12864,SP GFLOPS,0.0
hpc,9,12864,DP GFLOPS,0.0
hpc,9,12864,x87 GFLOPS,0.0
hpc,9,12864,CPI Rate,0.750000
hpc,9,12864,Average CPU Frequency,2514175790.400000
hpc,9,12864,Total Thread Count,1
hpc,9,12864,Effective Physical Core Utilization,0.5% (0.163 out of 36)
hpc,9,12864,Effective Logical Core Utilization,0.5% (0.325 out of 72)
hpc,9,12864,Memory Bound,0.0
hpc,9,12864,Cache Bound,0.0
hpc,9,12864,DRAM Bound,0.0
hpc,9,12864,NUMA: % of Remote Accesses,0.0
hpc,9,12864,Vectorization,0.0
hpc,9,12864,SP FLOPs,0.0
hpc,9,12864,Packed,0.0
hpc,9,12864,128-bit,0.0
hpc,9,12864,256-bit,0.0
hpc,9,12864,Scalar,0.0
hpc,9,12864,DP FLOPs,0.0
hpc,9,12864,Packed,0.0
hpc,9,12864,128-bit,0.0
hpc,9,12864,256-bit,0.0
hpc,9,12864,Scalar,0.0
hpc,9,12864,x87 FLOPs,0.0
hpc,9,12864,Non-FP,100.0
hpc,9,12864,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,12864,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,12864,Application Command Line,"srad2 ""100"" ""0.5"" ""128"" ""64"" ""128"" ""64"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""9"""
hpc,9,12864,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,12864,Computer Name,quartz1453
hpc,9,12864,Result Size,3587426
hpc,9,12864,Collection start time,20:59:13 22/04/2021 UTC
hpc,9,12864,Collection stop time,20:59:13 22/04/2021 UTC
hpc,9,12864,Collector Type,Driverless Perf per-process sampling
hpc,9,12864,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,12864,Frequency,2095146492
hpc,9,12864,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,4,12864,Metric Name,Metric Value
tr,4,12864,Elapsed Time,1.106308
tr,4,12864,Paused Time,0.0
tr,4,12864,Effective CPU Utilization,0.0% (0.021 out of 72 logical CPUs)
tr,4,12864,OpenMP Analysis. Collection Time,1.106308
tr,4,12864,Serial Time (outside parallel regions),1.043s (94.3%)
tr,4,12864,Parallel Region Time,0.063s (5.7%)
tr,4,12864,Estimated Ideal Time,0.017s (1.5%)
tr,4,12864,OpenMP Potential Gain,0.047s (4.2%)
tr,4,12864,Total Thread Count,100
tr,4,12864,Thread Oversubscription,12.890s (99.4% of CPU Time)
tr,4,12864,Wait Time with poor CPU Utilization,28.547s (100.0% of Wait Time)
tr,4,12864,Spin and Overhead Time,12.950s (99.8% of CPU Time)
tr,4,12864,Application Command Line,"srad2 ""128"" ""64"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""4"""
tr,4,12864,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,4,12864,Computer Name,quartz1453
tr,4,12864,Result Size,5211807
tr,4,12864,Collection start time,20:59:26 22/04/2021 UTC
tr,4,12864,Collection stop time,20:59:28 22/04/2021 UTC
tr,4,12864,Collector Type,User-mode sampling and tracing
tr,4,12864,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,4,12864,Frequency,2095147230
tr,4,12864,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,12864,Metric Name,Metric Value
hpc,4,12864,Elapsed Time,0.089708
hpc,4,12864,SP GFLOPS,0.0
hpc,4,12864,DP GFLOPS,0.0
hpc,4,12864,x87 GFLOPS,0.0
hpc,4,12864,CPI Rate,0.875000
hpc,4,12864,Average CPU Frequency,2444340245.666667
hpc,4,12864,Total Thread Count,1
hpc,4,12864,Effective Physical Core Utilization,0.5% (0.168 out of 36)
hpc,4,12864,Effective Logical Core Utilization,0.5% (0.335 out of 72)
hpc,4,12864,Memory Bound,0.0
hpc,4,12864,Cache Bound,0.0
hpc,4,12864,DRAM Bound,0.0
hpc,4,12864,NUMA: % of Remote Accesses,0.0
hpc,4,12864,Vectorization,0.0
hpc,4,12864,SP FLOPs,0.0
hpc,4,12864,Packed,0.0
hpc,4,12864,128-bit,0.0
hpc,4,12864,256-bit,0.0
hpc,4,12864,Scalar,0.0
hpc,4,12864,DP FLOPs,0.0
hpc,4,12864,Packed,0.0
hpc,4,12864,128-bit,0.0
hpc,4,12864,256-bit,0.0
hpc,4,12864,Scalar,0.0
hpc,4,12864,x87 FLOPs,0.0
hpc,4,12864,Non-FP,100.0
hpc,4,12864,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,12864,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,12864,Application Command Line,"srad2 ""100"" ""0.5"" ""128"" ""64"" ""128"" ""64"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""4"""
hpc,4,12864,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,12864,Computer Name,quartz1453
hpc,4,12864,Result Size,3596421
hpc,4,12864,Collection start time,20:59:43 22/04/2021 UTC
hpc,4,12864,Collection stop time,20:59:43 22/04/2021 UTC
hpc,4,12864,Collector Type,Driverless Perf per-process sampling
hpc,4,12864,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,12864,Frequency,2095148782
hpc,4,12864,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,36,128128,Metric Name,Metric Value
tr,36,128128,Elapsed Time,1.312641
tr,36,128128,Paused Time,0.0
tr,36,128128,Effective CPU Utilization,0.1% (0.049 out of 72 logical CPUs)
tr,36,128128,OpenMP Analysis. Collection Time,1.312641
tr,36,128128,Serial Time (outside parallel regions),1.241s (94.5%)
tr,36,128128,Parallel Region Time,0.072s (5.5%)
tr,36,128128,Estimated Ideal Time,0.023s (1.8%)
tr,36,128128,OpenMP Potential Gain,0.049s (3.7%)
tr,36,128128,Total Thread Count,100
tr,36,128128,Thread Oversubscription,14.240s (99.2% of CPU Time)
tr,36,128128,Wait Time with poor CPU Utilization,35.437s (100.0% of Wait Time)
tr,36,128128,Spin and Overhead Time,14.296s (99.6% of CPU Time)
tr,36,128128,Application Command Line,"srad2 ""128"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""36"""
tr,36,128128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,36,128128,Computer Name,quartz1453
tr,36,128128,Result Size,5152140
tr,36,128128,Collection start time,20:59:57 22/04/2021 UTC
tr,36,128128,Collection stop time,20:59:58 22/04/2021 UTC
tr,36,128128,Collector Type,User-mode sampling and tracing
tr,36,128128,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,36,128128,Frequency,2095146781
tr,36,128128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,128128,Metric Name,Metric Value
hpc,36,128128,Elapsed Time,0.085866
hpc,36,128128,SP GFLOPS,0.0
hpc,36,128128,DP GFLOPS,0.0
hpc,36,128128,x87 GFLOPS,0.0
hpc,36,128128,CPI Rate,0.875000
hpc,36,128128,Average CPU Frequency,2444340363.500000
hpc,36,128128,Total Thread Count,1
hpc,36,128128,Effective Physical Core Utilization,0.5% (0.175 out of 36)
hpc,36,128128,Effective Logical Core Utilization,0.5% (0.350 out of 72)
hpc,36,128128,Memory Bound,-0.0
hpc,36,128128,Cache Bound,0.0
hpc,36,128128,DRAM Bound,0.0
hpc,36,128128,NUMA: % of Remote Accesses,0.0
hpc,36,128128,Vectorization,0.0
hpc,36,128128,SP FLOPs,0.0
hpc,36,128128,Packed,0.0
hpc,36,128128,128-bit,0.0
hpc,36,128128,256-bit,0.0
hpc,36,128128,Scalar,0.0
hpc,36,128128,DP FLOPs,0.0
hpc,36,128128,Packed,0.0
hpc,36,128128,128-bit,0.0
hpc,36,128128,256-bit,0.0
hpc,36,128128,Scalar,0.0
hpc,36,128128,x87 FLOPs,0.0
hpc,36,128128,Non-FP,100.0
hpc,36,128128,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,36,128128,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,36,128128,Application Command Line,"srad2 ""100"" ""0.5"" ""128"" ""128"" ""128"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""36"""
hpc,36,128128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,36,128128,Computer Name,quartz1453
hpc,36,128128,Result Size,3419538
hpc,36,128128,Collection start time,21:00:13 22/04/2021 UTC
hpc,36,128128,Collection stop time,21:00:14 22/04/2021 UTC
hpc,36,128128,Collector Type,Driverless Perf per-process sampling
hpc,36,128128,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,36,128128,Frequency,2095148883
hpc,36,128128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,18,128128,Metric Name,Metric Value
tr,18,128128,Elapsed Time,1.409411
tr,18,128128,Paused Time,0.0
tr,18,128128,Effective CPU Utilization,0.0% (0.017 out of 72 logical CPUs)
tr,18,128128,OpenMP Analysis. Collection Time,1.409411
tr,18,128128,Serial Time (outside parallel regions),1.319s (93.6%)
tr,18,128128,Parallel Region Time,0.091s (6.4%)
tr,18,128128,Estimated Ideal Time,0.023s (1.6%)
tr,18,128128,OpenMP Potential Gain,0.068s (4.8%)
tr,18,128128,Total Thread Count,100
tr,18,128128,Thread Oversubscription,15.890s (99.4% of CPU Time)
tr,18,128128,Wait Time with poor CPU Utilization,36.425s (100.0% of Wait Time)
tr,18,128128,Spin and Overhead Time,15.970s (99.9% of CPU Time)
tr,18,128128,Application Command Line,"srad2 ""128"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""18"""
tr,18,128128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,18,128128,Computer Name,quartz1453
tr,18,128128,Result Size,5372577
tr,18,128128,Collection start time,21:00:27 22/04/2021 UTC
tr,18,128128,Collection stop time,21:00:29 22/04/2021 UTC
tr,18,128128,Collector Type,User-mode sampling and tracing
tr,18,128128,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,18,128128,Frequency,2095146618
tr,18,128128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,128128,Metric Name,Metric Value
hpc,18,128128,Elapsed Time,0.088676
hpc,18,128128,SP GFLOPS,0.0
hpc,18,128128,DP GFLOPS,0.0
hpc,18,128128,x87 GFLOPS,0.0
hpc,18,128128,CPI Rate,0.875000
hpc,18,128128,Average CPU Frequency,2444337598.500000
hpc,18,128128,Total Thread Count,1
hpc,18,128128,Effective Physical Core Utilization,0.5% (0.170 out of 36)
hpc,18,128128,Effective Logical Core Utilization,0.5% (0.339 out of 72)
hpc,18,128128,Memory Bound,0.0
hpc,18,128128,Cache Bound,0.0
hpc,18,128128,DRAM Bound,0.0
hpc,18,128128,NUMA: % of Remote Accesses,0.0
hpc,18,128128,Vectorization,0.0
hpc,18,128128,SP FLOPs,0.0
hpc,18,128128,Packed,0.0
hpc,18,128128,128-bit,0.0
hpc,18,128128,256-bit,0.0
hpc,18,128128,Scalar,0.0
hpc,18,128128,DP FLOPs,0.0
hpc,18,128128,Packed,0.0
hpc,18,128128,128-bit,0.0
hpc,18,128128,256-bit,0.0
hpc,18,128128,Scalar,0.0
hpc,18,128128,x87 FLOPs,0.0
hpc,18,128128,Non-FP,100.0
hpc,18,128128,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,128128,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,128128,Application Command Line,"srad2 ""100"" ""0.5"" ""128"" ""128"" ""128"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""18"""
hpc,18,128128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,128128,Computer Name,quartz1453
hpc,18,128128,Result Size,3530812
hpc,18,128128,Collection start time,21:00:45 22/04/2021 UTC
hpc,18,128128,Collection stop time,21:00:45 22/04/2021 UTC
hpc,18,128128,Collector Type,Driverless Perf per-process sampling
hpc,18,128128,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,128128,Frequency,2095146513
hpc,18,128128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,9,128128,Metric Name,Metric Value
tr,9,128128,Elapsed Time,1.196275
tr,9,128128,Paused Time,0.0
tr,9,128128,Effective CPU Utilization,0.0% (0.010 out of 72 logical CPUs)
tr,9,128128,OpenMP Analysis. Collection Time,1.196275
tr,9,128128,Serial Time (outside parallel regions),1.134s (94.8%)
tr,9,128128,Parallel Region Time,0.062s (5.2%)
tr,9,128128,Estimated Ideal Time,0.019s (1.6%)
tr,9,128128,OpenMP Potential Gain,0.043s (3.6%)
tr,9,128128,Total Thread Count,100
tr,9,128128,Thread Oversubscription,13.460s (99.3% of CPU Time)
tr,9,128128,Wait Time with poor CPU Utilization,30.750s (100.0% of Wait Time)
tr,9,128128,Spin and Overhead Time,13.540s (99.9% of CPU Time)
tr,9,128128,Application Command Line,"srad2 ""128"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""9"""
tr,9,128128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,9,128128,Computer Name,quartz1453
tr,9,128128,Result Size,5135424
tr,9,128128,Collection start time,21:00:59 22/04/2021 UTC
tr,9,128128,Collection stop time,21:01:00 22/04/2021 UTC
tr,9,128128,Collector Type,User-mode sampling and tracing
tr,9,128128,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,9,128128,Frequency,2095147221
tr,9,128128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,128128,Metric Name,Metric Value
hpc,9,128128,Elapsed Time,0.094818
hpc,9,128128,SP GFLOPS,0.0
hpc,9,128128,DP GFLOPS,0.0
hpc,9,128128,x87 GFLOPS,0.0
hpc,9,128128,CPI Rate,0.875000
hpc,9,128128,Average CPU Frequency,2444340703.000000
hpc,9,128128,Total Thread Count,1
hpc,9,128128,Effective Physical Core Utilization,0.4% (0.159 out of 36)
hpc,9,128128,Effective Logical Core Utilization,0.4% (0.317 out of 72)
hpc,9,128128,Memory Bound,-0.0
hpc,9,128128,Cache Bound,0.0
hpc,9,128128,DRAM Bound,0.0
hpc,9,128128,NUMA: % of Remote Accesses,0.0
hpc,9,128128,Vectorization,0.0
