threadcount,inputinfo,Elapsed Time,Paused Time,Effective CPU Utilization,OpenMP Analysis. Collection Time,Serial Time (outside parallel regions),Parallel Region Time,Estimated Ideal Time,OpenMP Potential Gain,Total Thread Count,Thread Oversubscription,Wait Time with poor CPU Utilization,Spin and Overhead Time,Application Command Line,Operating System,Computer Name,Result Size,Collection start time,Collection stop time,Collector Type,Name,Frequency,Logical CPU Count,SP GFLOPS,DP GFLOPS,x87 GFLOPS,CPI Rate,Average CPU Frequency,Effective Physical Core Utilization,Effective Logical Core Utilization,Memory Bound,Cache Bound,DRAM Bound,NUMA: % of Remote Accesses,Vectorization,SP FLOPs,Packed,128-bit,256-bit,Scalar,DP FLOPs,x87 FLOPs,Non-FP,FP Arith/Mem Rd Instr. Ratio,FP Arith/Mem Wr Instr. Ratio,Metric Name
36,256512,0.349350,0.0,0.4% (0.313 out of 72 logical CPUs),0.448510,0.321s (91.8%),0.029s (8.2%),0.009s (2.6%),0.020s (5.6%),36,0s (0.0% of CPU Time),1.906s (100.0% of Wait Time),5.161s (97.4% of CPU Time),"srad1 ""100"" ""0.5"" ""256"" ""512"" ""36""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,4671418,20:39:19 22/04/2021 UTC,20:39:19 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148223,72,0.0,0.0,0.0,1.145234,2729823071.963856,4.2% (1.521 out of 36),3.5% (2.510 out of 72),5.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
18,256512,0.233045,0.0,0.8% (0.600 out of 72 logical CPUs),0.303357,0.218s (93.7%),0.015s (6.3%),0.010s (4.5%),0.004s (1.8%),18,0s (0.0% of CPU Time),0.305s (100.0% of Wait Time),1.910s (91.4% of CPU Time),"srad1 ""100"" ""0.5"" ""256"" ""512"" ""18""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,4173343,20:39:51 22/04/2021 UTC,20:39:51 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148321,72,0.0,0.0,0.0,0.859327,2751105972.901869,15.4% (5.550 out of 36),2.7% (1.914 out of 72),12.9,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
9,256512,0.185998,0.0,1.3% (0.923 out of 72 logical CPUs),0.241520,0.163s (87.5%),0.023s (12.5%),0.019s (10.4%),0.004s (2.0%),9,0s (0.0% of CPU Time),0.035s (100.0% of Wait Time),0.770s (77.8% of CPU Time),"srad1 ""100"" ""0.5"" ""256"" ""512"" ""9""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,3972133,20:40:22 22/04/2021 UTC,20:40:22 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147388,72,0.0,0.0,0.0,0.818182,2739808122.769231,14.4% (5.187 out of 36),2.6% (1.886 out of 72),7.5,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
4,256512,0.187890,0.0,1.1% (0.805 out of 72 logical CPUs),0.214495,0.145s (77.4%),0.042s (22.6%),0.038s (20.2%),0.005s (2.4%),4,0s (0.0% of CPU Time),0.003s (100.0% of Wait Time),0.260s (60.5% of CPU Time),"srad1 ""100"" ""0.5"" ""256"" ""512"" ""4""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,4042271,20:40:55 22/04/2021 UTC,20:40:55 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095145970,72,0.0,0.0,0.0,0.834783,3002000195.820895,3.9% (1.408 out of 36),1.8% (1.280 out of 72),19.9,8.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
36,51264,0.290118,0.0,0.2% (0.157 out of 72 logical CPUs),0.386531,0.279s (96.2%),0.011s (3.8%),0.004s (1.2%),0.008s (2.6%),36,0s (0.0% of CPU Time),1.683s (100.0% of Wait Time),3.950s (98.5% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""64"" ""36""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,4119390,20:41:26 22/04/2021 UTC,20:41:26 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148293,72,0.0,0.0,0.0,1.161017,2814071726.872549,4.0% (1.451 out of 36),2.0% (1.451 out of 72),38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
18,51264,0.194564,0.0,0.3% (0.242 out of 72 logical CPUs),0.375248,0.187s (96.0%),0.008s (4.0%),0.004s (2.0%),0.004s (2.0%),18,0s (0.0% of CPU Time),0.454s (100.0% of Wait Time),1.680s (94.9% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""64"" ""18""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,4044091,20:41:58 22/04/2021 UTC,20:41:58 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095146540,72,0.0,0.0,0.0,0.991667,2833209525.681818,5.2% (1.855 out of 36),1.3% (0.927 out of 72),56.5,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
9,51264,0.160459,0.0,0.2% (0.168 out of 72 logical CPUs),0.182719,0.150s (93.4%),0.011s (6.6%),0.006s (3.9%),0.004s (2.6%),9,0s (0.0% of CPU Time),0.023s (100.0% of Wait Time),0.470s (94.0% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""64"" ""9""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,3835931,20:42:29 22/04/2021 UTC,20:42:29 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095146015,72,0.0,0.0,0.0,0.878378,2779275326.020408,8.8% (3.170 out of 36),1.3% (0.906 out of 72),100.0,52.7,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
4,51264,0.124435,0.0,0.3% (0.206 out of 72 logical CPUs),0.148932,0.111s (88.9%),0.014s (11.1%),0.011s (9.0%),0.003s (2.2%),4,0s (0.0% of CPU Time),0.002s (100.0% of Wait Time),0.160s (84.2% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""64"" ""4""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,3794034,20:42:59 22/04/2021 UTC,20:43:00 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095146684,72,0.0,0.0,0.0,0.928571,3026322988.000000,3.0% (1.087 out of 36),1.0% (0.725 out of 72),85.3,22.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
36,512128,0.312277,0.0,0.3% (0.229 out of 72 logical CPUs),0.395506,0.297s (95.2%),0.015s (4.8%),0.005s (1.7%),0.010s (3.1%),36,0s (0.0% of CPU Time),1.531s (100.0% of Wait Time),4.100s (97.9% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""128"" ""36""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,4257455,20:43:30 22/04/2021 UTC,20:43:31 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148195,72,0.0,0.0,0.0,1.180282,2652166446.238671,8.2% (2.969 out of 36),2.5% (1.781 out of 72),50.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
18,512128,0.193713,0.0,0.7% (0.529 out of 72 logical CPUs),0.267917,0.184s (95.2%),0.009s (4.8%),0.006s (3.1%),0.003s (1.7%),18,0s (0.0% of CPU Time),0.283s (100.0% of Wait Time),1.420s (91.0% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""128"" ""18""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,4138391,20:44:02 22/04/2021 UTC,20:44:03 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095146666,72,0.0,0.0,0.0,0.933702,2832638292.432000,5.3% (1.902 out of 36),1.8% (1.268 out of 72),36.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
9,512128,0.166810,0.0,0.5% (0.335 out of 72 logical CPUs),0.212991,0.153s (91.6%),0.014s (8.4%),0.011s (6.3%),0.003s (2.1%),9,0s (0.0% of CPU Time),0.028s (100.0% of Wait Time),0.580s (89.2% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""128"" ""9""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,4017065,20:44:34 22/04/2021 UTC,20:44:34 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095145960,72,0.0,0.0,0.0,0.905660,2755260440.547945,4.0% (1.427 out of 36),1.6% (1.142 out of 72),40.2,8.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
4,512128,0.155070,0.0,0.8% (0.594 out of 72 logical CPUs),0.171735,0.131s (84.3%),0.024s (15.7%),0.021s (13.4%),0.004s (2.3%),4,0s (0.0% of CPU Time),0.002s (100.0% of Wait Time),0.160s (61.6% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""128"" ""4""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,3816615,20:45:05 22/04/2021 UTC,20:45:05 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148164,72,0.0,0.0,0.0,0.906250,3115861372.102564,5.0% (1.810 out of 36),1.3% (0.905 out of 72),87.1,14.8,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
36,512256,0.315626,0.0,0.5% (0.386 out of 72 logical CPUs),0.444345,0.294s (93.3%),0.021s (6.7%),0.009s (2.9%),0.012s (3.8%),36,0s (0.0% of CPU Time),1.880s (100.0% of Wait Time),5.160s (96.8% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""256"" ""36""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,4585791,20:45:38 22/04/2021 UTC,20:45:38 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148192,72,0.0,0.0,0.0,1.163830,2702938823.169811,9.0% (3.239 out of 36),3.0% (2.159 out of 72),20.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
18,512256,0.229732,0.0,1.2% (0.848 out of 72 logical CPUs),0.346109,0.215s (93.7%),0.015s (6.3%),0.011s (4.6%),0.004s (1.7%),18,0s (0.0% of CPU Time),0.258s (100.0% of Wait Time),2.170s (88.2% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""256"" ""18""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,4207008,20:46:11 22/04/2021 UTC,20:46:11 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148565,72,0.0,0.0,0.0,0.861963,2751106293.294393,26.7% (9.620 out of 36),2.5% (1.832 out of 72),13.5,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
9,512256,0.191000,0.0,1.5% (1.074 out of 72 logical CPUs),0.226840,0.167s (87.5%),0.024s (12.5%),0.020s (10.2%),0.004s (2.2%),9,0s (0.0% of CPU Time),0.029s (100.0% of Wait Time),0.610s (71.8% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""256"" ""9""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,4139884,20:46:42 22/04/2021 UTC,20:46:42 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095146505,72,0.0,0.0,0.0,0.855615,2681787526.400000,14.9% (5.353 out of 36),2.5% (1.784 out of 72),9.2,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
4,512256,0.188436,0.0,0.9% (0.676 out of 72 logical CPUs),0.195471,0.146s (77.2%),0.043s (22.8%),0.039s (20.5%),0.004s (2.3%),4,0s (0.0% of CPU Time),0.003s (100.0% of Wait Time),0.260s (66.7% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""256"" ""4""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,3895758,20:47:13 22/04/2021 UTC,20:47:13 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148131,72,0.0,0.0,0.0,0.860870,3095815895.059701,3.4% (1.227 out of 36),1.5% (1.090 out of 72),16.5,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
36,512512,0.409643,0.0,0.8% (0.585 out of 72 logical CPUs),0.544938,0.375s (91.6%),0.034s (8.4%),0.014s (3.4%),0.020s (5.0%),36,0s (0.0% of CPU Time),1.843s (100.0% of Wait Time),6.580s (95.9% of CPU Time),"srad1 ""100"" ""0.5"" ""512"" ""512"" ""36""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz1453,5300879,20:47:44 22/04/2021 UTC,20:47:45 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148259,72,0.0,0.0,0.0,1.121599,2652111855.682342,5.9% (2.117 out of 36),5.0% (3.621 out of 72),3.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
