vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,20,Serial Time (outside parallel regions),0.304s (12.2%)
hpc,18,20,Parallel Region Time,2.188s (87.8%)
hpc,18,20,Estimated Ideal Time,2.031s (81.5%)
hpc,18,20,OpenMP Potential Gain,0.157s (6.3%)
hpc,18,20,Memory Bound,8.5
hpc,18,20,Cache Bound,5.0
hpc,18,20,DRAM Bound,0.0
hpc,18,20,NUMA: % of Remote Accesses,0.0
hpc,18,20,Vectorization,0.0
hpc,18,20,SP FLOPs,0.0
hpc,18,20,Packed,0.0
hpc,18,20,128-bit,0.0
hpc,18,20,256-bit,0.0
hpc,18,20,Scalar,0.0
hpc,18,20,DP FLOPs,32.3
hpc,18,20,Packed,0.0
hpc,18,20,128-bit,0.0
hpc,18,20,256-bit,0.0
hpc,18,20,Scalar,100.0
hpc,18,20,x87 FLOPs,0.0
hpc,18,20,Non-FP,67.7
hpc,18,20,FP Arith/Mem Rd Instr. Ratio,1.054268
hpc,18,20,FP Arith/Mem Wr Instr. Ratio,2.509821
hpc,18,20,Application Command Line,"lavaMD ""-cores"" ""18"" ""-boxes1d"" ""20"""
hpc,18,20,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,20,Computer Name,quartz3070
hpc,18,20,Result Size,17964484
hpc,18,20,Collection start time,23:43:46 21/04/2021 UTC
hpc,18,20,Collection stop time,23:43:48 21/04/2021 UTC
hpc,18,20,Collector Type,Driverless Perf per-process sampling
hpc,18,20,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,20,Frequency,2095147932
hpc,18,20,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,9,20,Metric Name,Metric Value
tr,9,20,Elapsed Time,4.208180
tr,9,20,Paused Time,0.0
tr,9,20,Effective CPU Utilization,11.1% (8.018 out of 72 logical CPUs)
tr,9,20,OpenMP Analysis. Collection Time,4.208180
tr,9,20,Serial Time (outside parallel regions),0.298s (7.1%)
tr,9,20,Parallel Region Time,3.910s (92.9%)
tr,9,20,Estimated Ideal Time,3.731s (88.7%)
tr,9,20,OpenMP Potential Gain,0.179s (4.2%)
tr,9,20,Total Thread Count,9
tr,9,20,Thread Oversubscription,0s (0.0% of CPU Time)
tr,9,20,Wait Time with poor CPU Utilization,0.992s (100.0% of Wait Time)
tr,9,20,Spin and Overhead Time,1.030s (3.0% of CPU Time)
tr,9,20,Application Command Line,"lavaMD ""-cores"" ""9"" ""-boxes1d"" ""20"""
tr,9,20,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,9,20,Computer Name,quartz3070
tr,9,20,Result Size,4427653
tr,9,20,Collection start time,23:44:13 21/04/2021 UTC
tr,9,20,Collection stop time,23:44:17 21/04/2021 UTC
tr,9,20,Collector Type,User-mode sampling and tracing
tr,9,20,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,9,20,Frequency,2095147913
tr,9,20,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,20,Metric Name,Metric Value
hpc,9,20,Elapsed Time,4.300883
hpc,9,20,SP GFLOPS,0.0
hpc,9,20,DP GFLOPS,14.020398
hpc,9,20,x87 GFLOPS,0.0
hpc,9,20,CPI Rate,0.426664
hpc,9,20,Average CPU Frequency,2908869781.134053
hpc,9,20,Total Thread Count,9
hpc,9,20,Effective Physical Core Utilization,21.8% (7.851 out of 36)
hpc,9,20,Effective Logical Core Utilization,11.0% (7.912 out of 72)
hpc,9,20,Serial Time (outside parallel regions),0.245s (5.7%)
hpc,9,20,Parallel Region Time,4.056s (94.3%)
hpc,9,20,Estimated Ideal Time,3.785s (88.0%)
hpc,9,20,OpenMP Potential Gain,0.271s (6.3%)
hpc,9,20,Memory Bound,8.5
hpc,9,20,Cache Bound,5.2
hpc,9,20,DRAM Bound,0.0
hpc,9,20,NUMA: % of Remote Accesses,0.0
hpc,9,20,Vectorization,0.0
hpc,9,20,SP FLOPs,0.0
hpc,9,20,Packed,0.0
hpc,9,20,128-bit,0.0
hpc,9,20,256-bit,0.0
hpc,9,20,Scalar,0.0
hpc,9,20,DP FLOPs,32.7
hpc,9,20,Packed,0.0
hpc,9,20,128-bit,0.0
hpc,9,20,256-bit,0.0
hpc,9,20,Scalar,100.0
hpc,9,20,x87 FLOPs,0.0
hpc,9,20,Non-FP,67.3
hpc,9,20,FP Arith/Mem Rd Instr. Ratio,1.064053
hpc,9,20,FP Arith/Mem Wr Instr. Ratio,2.545037
hpc,9,20,Application Command Line,"lavaMD ""-cores"" ""9"" ""-boxes1d"" ""20"""
hpc,9,20,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,20,Computer Name,quartz3070
hpc,9,20,Result Size,17581633
hpc,9,20,Collection start time,23:44:35 21/04/2021 UTC
hpc,9,20,Collection stop time,23:44:40 21/04/2021 UTC
hpc,9,20,Collector Type,Driverless Perf per-process sampling
hpc,9,20,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,20,Frequency,2095147898
hpc,9,20,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,4,20,Metric Name,Metric Value
tr,4,20,Elapsed Time,8.407386
tr,4,20,Paused Time,0.0
tr,4,20,Effective CPU Utilization,5.0% (3.616 out of 72 logical CPUs)
tr,4,20,OpenMP Analysis. Collection Time,8.407386
tr,4,20,Serial Time (outside parallel regions),0.351s (4.2%)
tr,4,20,Parallel Region Time,8.057s (95.8%)
tr,4,20,Estimated Ideal Time,7.565s (90.0%)
tr,4,20,OpenMP Potential Gain,0.491s (5.8%)
tr,4,20,Total Thread Count,4
tr,4,20,Thread Oversubscription,0s (0.0% of CPU Time)
tr,4,20,Wait Time with poor CPU Utilization,1.555s (100.0% of Wait Time)
tr,4,20,Spin and Overhead Time,0.680s (2.2% of CPU Time)
tr,4,20,Application Command Line,"lavaMD ""-cores"" ""4"" ""-boxes1d"" ""20"""
tr,4,20,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,4,20,Computer Name,quartz3070
tr,4,20,Result Size,4348582
tr,4,20,Collection start time,23:45:02 21/04/2021 UTC
tr,4,20,Collection stop time,23:45:10 21/04/2021 UTC
tr,4,20,Collector Type,User-mode sampling and tracing
tr,4,20,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,4,20,Frequency,2095147949
tr,4,20,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,20,Metric Name,Metric Value
hpc,4,20,Elapsed Time,8.515681
hpc,4,20,SP GFLOPS,0.0
hpc,4,20,DP GFLOPS,7.197322
hpc,4,20,x87 GFLOPS,0.0
hpc,4,20,CPI Rate,0.418261
hpc,4,20,Average CPU Frequency,3217851496.927311
hpc,4,20,Total Thread Count,4
hpc,4,20,Effective Physical Core Utilization,9.9% (3.567 out of 36)
hpc,4,20,Effective Logical Core Utilization,4.9% (3.560 out of 72)
hpc,4,20,Serial Time (outside parallel regions),0.432s (5.1%)
hpc,4,20,Parallel Region Time,8.084s (94.9%)
hpc,4,20,Estimated Ideal Time,7.681s (90.2%)
hpc,4,20,OpenMP Potential Gain,0.403s (4.7%)
hpc,4,20,Memory Bound,9.0
hpc,4,20,Cache Bound,5.3
hpc,4,20,DRAM Bound,0.1
hpc,4,20,NUMA: % of Remote Accesses,0.0
hpc,4,20,Vectorization,0.0
hpc,4,20,SP FLOPs,0.0
hpc,4,20,Packed,0.0
hpc,4,20,128-bit,0.0
hpc,4,20,256-bit,0.0
hpc,4,20,Scalar,0.0
hpc,4,20,DP FLOPs,33.5
hpc,4,20,Packed,0.0
hpc,4,20,128-bit,0.0
hpc,4,20,256-bit,0.0
hpc,4,20,Scalar,100.0
hpc,4,20,x87 FLOPs,0.0
hpc,4,20,Non-FP,66.5
hpc,4,20,FP Arith/Mem Rd Instr. Ratio,1.095529
hpc,4,20,FP Arith/Mem Wr Instr. Ratio,2.607123
hpc,4,20,Application Command Line,"lavaMD ""-cores"" ""4"" ""-boxes1d"" ""20"""
hpc,4,20,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,20,Computer Name,quartz3070
hpc,4,20,Result Size,16572751
hpc,4,20,Collection start time,23:45:27 21/04/2021 UTC
hpc,4,20,Collection stop time,23:45:36 21/04/2021 UTC
hpc,4,20,Collector Type,Driverless Perf per-process sampling
hpc,4,20,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,20,Frequency,2095147960
hpc,4,20,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,36,30,Metric Name,Metric Value
tr,36,30,Elapsed Time,4.937391
tr,36,30,Paused Time,0.0
tr,36,30,Effective CPU Utilization,38.5% (27.744 out of 72 logical CPUs)
tr,36,30,OpenMP Analysis. Collection Time,4.937391
tr,36,30,Serial Time (outside parallel regions),0.938s (19.0%)
tr,36,30,Parallel Region Time,3.999s (81.0%)
tr,36,30,Estimated Ideal Time,3.709s (75.1%)
tr,36,30,OpenMP Potential Gain,0.290s (5.9%)
tr,36,30,Total Thread Count,36
tr,36,30,Thread Oversubscription,0s (0.0% of CPU Time)
tr,36,30,Wait Time with poor CPU Utilization,9.736s (100.0% of Wait Time)
tr,36,30,Spin and Overhead Time,8.120s (5.7% of CPU Time)
tr,36,30,Application Command Line,"lavaMD ""-cores"" ""36"" ""-boxes1d"" ""30"""
tr,36,30,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,36,30,Computer Name,quartz3070
tr,36,30,Result Size,7263277
tr,36,30,Collection start time,23:45:58 21/04/2021 UTC
tr,36,30,Collection stop time,23:46:03 21/04/2021 UTC
tr,36,30,Collector Type,User-mode sampling and tracing
tr,36,30,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,36,30,Frequency,2095147903
tr,36,30,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,30,Metric Name,Metric Value
hpc,36,30,Elapsed Time,5.302870
hpc,36,30,SP GFLOPS,0.0
hpc,36,30,DP GFLOPS,37.168611
hpc,36,30,x87 GFLOPS,0.0
hpc,36,30,CPI Rate,0.476382
hpc,36,30,Average CPU Frequency,2598805944.090992
hpc,36,30,Total Thread Count,36
hpc,36,30,Effective Physical Core Utilization,69.7% (25.093 out of 36)
hpc,36,30,Effective Logical Core Utilization,38.9% (28.003 out of 72)
hpc,36,30,Serial Time (outside parallel regions),0.703s (13.3%)
hpc,36,30,Parallel Region Time,4.600s (86.7%)
hpc,36,30,Estimated Ideal Time,4.172s (78.7%)
hpc,36,30,OpenMP Potential Gain,0.428s (8.1%)
hpc,36,30,Memory Bound,7.2
hpc,36,30,Cache Bound,4.9
hpc,36,30,DRAM Bound,0.0
hpc,36,30,NUMA: % of Remote Accesses,0.0
hpc,36,30,Vectorization,0.0
hpc,36,30,SP FLOPs,0.0
hpc,36,30,Packed,0.0
hpc,36,30,128-bit,0.0
hpc,36,30,256-bit,0.0
hpc,36,30,Scalar,0.0
hpc,36,30,DP FLOPs,30.6
hpc,36,30,Packed,0.0
hpc,36,30,128-bit,0.0
hpc,36,30,256-bit,0.0
hpc,36,30,Scalar,100.0
hpc,36,30,x87 FLOPs,0.0
hpc,36,30,Non-FP,69.4
hpc,36,30,FP Arith/Mem Rd Instr. Ratio,0.997307
hpc,36,30,FP Arith/Mem Wr Instr. Ratio,2.409040
hpc,36,30,Application Command Line,"lavaMD ""-cores"" ""36"" ""-boxes1d"" ""30"""
hpc,36,30,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,36,30,Computer Name,quartz3070
hpc,36,30,Result Size,58422841
hpc,36,30,Collection start time,23:46:23 21/04/2021 UTC
hpc,36,30,Collection stop time,23:46:28 21/04/2021 UTC
hpc,36,30,Collector Type,Driverless Perf per-process sampling
hpc,36,30,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,36,30,Frequency,2095148191
hpc,36,30,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,18,30,Metric Name,Metric Value
tr,18,30,Elapsed Time,8.364261
tr,18,30,Paused Time,0.0
tr,18,30,Effective CPU Utilization,22.1% (15.922 out of 72 logical CPUs)
tr,18,30,OpenMP Analysis. Collection Time,8.364261
tr,18,30,Serial Time (outside parallel regions),0.624s (7.5%)
tr,18,30,Parallel Region Time,7.741s (92.5%)
tr,18,30,Estimated Ideal Time,7.350s (87.9%)
tr,18,30,OpenMP Potential Gain,0.391s (4.7%)
tr,18,30,Total Thread Count,18
tr,18,30,Thread Oversubscription,0s (0.0% of CPU Time)
tr,18,30,Wait Time with poor CPU Utilization,5.272s (100.0% of Wait Time)
tr,18,30,Spin and Overhead Time,3.930s (2.9% of CPU Time)
tr,18,30,Application Command Line,"lavaMD ""-cores"" ""18"" ""-boxes1d"" ""30"""
tr,18,30,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,18,30,Computer Name,quartz3070
tr,18,30,Result Size,6820091
tr,18,30,Collection start time,23:46:56 21/04/2021 UTC
tr,18,30,Collection stop time,23:47:05 21/04/2021 UTC
tr,18,30,Collector Type,User-mode sampling and tracing
tr,18,30,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,18,30,Frequency,2095147937
tr,18,30,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,30,Metric Name,Metric Value
hpc,18,30,Elapsed Time,8.377265
hpc,18,30,SP GFLOPS,0.0
hpc,18,30,DP GFLOPS,25.214712
hpc,18,30,x87 GFLOPS,0.0
hpc,18,30,CPI Rate,0.424847
hpc,18,30,Average CPU Frequency,2606405081.301314
hpc,18,30,Total Thread Count,18
hpc,18,30,Effective Physical Core Utilization,43.8% (15.764 out of 36)
hpc,18,30,Effective Logical Core Utilization,22.0% (15.849 out of 72)
hpc,18,30,Serial Time (outside parallel regions),0.630s (7.5%)
hpc,18,30,Parallel Region Time,7.747s (92.5%)
hpc,18,30,Estimated Ideal Time,7.378s (88.1%)
hpc,18,30,OpenMP Potential Gain,0.369s (4.4%)
hpc,18,30,Memory Bound,9.2
hpc,18,30,Cache Bound,5.5
hpc,18,30,DRAM Bound,0.0
hpc,18,30,NUMA: % of Remote Accesses,0.0
hpc,18,30,Vectorization,0.0
hpc,18,30,SP FLOPs,0.0
hpc,18,30,Packed,0.0
hpc,18,30,128-bit,0.0
hpc,18,30,256-bit,0.0
hpc,18,30,Scalar,0.0
hpc,18,30,DP FLOPs,33.0
hpc,18,30,Packed,0.0
hpc,18,30,128-bit,0.0
hpc,18,30,256-bit,0.0
hpc,18,30,Scalar,100.0
hpc,18,30,x87 FLOPs,0.0
hpc,18,30,Non-FP,67.0
hpc,18,30,FP Arith/Mem Rd Instr. Ratio,1.079496
hpc,18,30,FP Arith/Mem Wr Instr. Ratio,2.570151
hpc,18,30,Application Command Line,"lavaMD ""-cores"" ""18"" ""-boxes1d"" ""30"""
hpc,18,30,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,30,Computer Name,quartz3070
hpc,18,30,Result Size,51337850
hpc,18,30,Collection start time,23:47:22 21/04/2021 UTC
hpc,18,30,Collection stop time,23:47:30 21/04/2021 UTC
hpc,18,30,Collector Type,Driverless Perf per-process sampling
hpc,18,30,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,30,Frequency,2095148105
hpc,18,30,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,9,30,Metric Name,Metric Value
tr,9,30,Elapsed Time,14.187530
tr,9,30,Paused Time,0.0
tr,9,30,Effective CPU Utilization,11.7% (8.419 out of 72 logical CPUs)
tr,9,30,OpenMP Analysis. Collection Time,14.187530
tr,9,30,Serial Time (outside parallel regions),0.480s (3.4%)
tr,9,30,Parallel Region Time,13.708s (96.6%)
tr,9,30,Estimated Ideal Time,13.233s (93.3%)
tr,9,30,OpenMP Potential Gain,0.475s (3.3%)
tr,9,30,Total Thread Count,9
tr,9,30,Thread Oversubscription,0s (0.0% of CPU Time)
tr,9,30,Wait Time with poor CPU Utilization,3.109s (100.0% of Wait Time)
tr,9,30,Spin and Overhead Time,1.650s (1.4% of CPU Time)
tr,9,30,Application Command Line,"lavaMD ""-cores"" ""9"" ""-boxes1d"" ""30"""
tr,9,30,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,9,30,Computer Name,quartz3070
tr,9,30,Result Size,6119454
tr,9,30,Collection start time,23:47:55 21/04/2021 UTC
tr,9,30,Collection stop time,23:48:09 21/04/2021 UTC
tr,9,30,Collector Type,User-mode sampling and tracing
tr,9,30,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,9,30,Frequency,2095147959
tr,9,30,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,30,Metric Name,Metric Value
hpc,9,30,Elapsed Time,14.516800
hpc,9,30,SP GFLOPS,0.0
hpc,9,30,DP GFLOPS,14.674743
hpc,9,30,x87 GFLOPS,0.0
hpc,9,30,CPI Rate,0.420523
hpc,9,30,Average CPU Frequency,2864248546.950238
hpc,9,30,Total Thread Count,9
hpc,9,30,Effective Physical Core Utilization,22.8% (8.207 out of 36)
hpc,9,30,Effective Logical Core Utilization,11.5% (8.269 out of 72)
hpc,9,30,Serial Time (outside parallel regions),0.527s (3.6%)
hpc,9,30,Parallel Region Time,13.990s (96.4%)
hpc,9,30,Estimated Ideal Time,13.427s (92.5%)
hpc,9,30,OpenMP Potential Gain,0.563s (3.9%)
hpc,9,30,Memory Bound,9.1
hpc,9,30,Cache Bound,5.5
hpc,9,30,DRAM Bound,0.0
hpc,9,30,NUMA: % of Remote Accesses,0.0
hpc,9,30,Vectorization,0.0
hpc,9,30,SP FLOPs,0.0
hpc,9,30,Packed,0.0
hpc,9,30,128-bit,0.0
hpc,9,30,256-bit,0.0
hpc,9,30,Scalar,0.0
hpc,9,30,DP FLOPs,33.6
hpc,9,30,Packed,0.0
hpc,9,30,128-bit,0.0
hpc,9,30,256-bit,0.0
hpc,9,30,Scalar,100.0
hpc,9,30,x87 FLOPs,0.0
hpc,9,30,Non-FP,66.4
hpc,9,30,FP Arith/Mem Rd Instr. Ratio,1.099008
hpc,9,30,FP Arith/Mem Wr Instr. Ratio,2.613951
hpc,9,30,Application Command Line,"lavaMD ""-cores"" ""9"" ""-boxes1d"" ""30"""
hpc,9,30,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,30,Computer Name,quartz3070
hpc,9,30,Result Size,49187716
hpc,9,30,Collection start time,23:48:27 21/04/2021 UTC
hpc,9,30,Collection stop time,23:48:41 21/04/2021 UTC
hpc,9,30,Collector Type,Driverless Perf per-process sampling
hpc,9,30,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,30,Frequency,2095147975
hpc,9,30,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,4,30,Metric Name,Metric Value
tr,4,30,Elapsed Time,28.875572
tr,4,30,Paused Time,0.0
tr,4,30,Effective CPU Utilization,5.2% (3.769 out of 72 logical CPUs)
tr,4,30,OpenMP Analysis. Collection Time,28.875572
tr,4,30,Serial Time (outside parallel regions),0.418s (1.4%)
tr,4,30,Parallel Region Time,28.457s (98.6%)
tr,4,30,Estimated Ideal Time,27.149s (94.0%)
tr,4,30,OpenMP Potential Gain,1.308s (4.5%)
tr,4,30,Total Thread Count,4
tr,4,30,Thread Oversubscription,0s (0.0% of CPU Time)
